Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,412296,1.191727131,171628.5,3.753417299752835
2,834550,2.490433338,150738.5,8.950317719923854
3,279764,0.6556208,147935.25,2.824208743756893
4,369382,0.885332843,70056.75,7.516357624316418
5,88497,0.163698786,91277.5,1.5567439201372093
