Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,194823,0.564689415,67072.25,4.441903545921421
2,316104,0.949678104,36782.75,13.101806086605118
3,255699,0.603108755,92996.75,4.117088722240336
4,450735,1.081897308,75909.75,8.343120514208765
5,15258,0.028306812,14933.5,1.6288230584467573
