Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,242018,0.701027518,88366.75,4.309840218325253
2,195666,0.586059519,36537.0,8.278304281604333
3,465192,1.094158748,211836.75,3.3178528444194817
4,184788,0.44379144,38915.5,6.6591470116578675
5,87323,0.161901778,90152.75,1.5739616706996697
