Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,885147,2.557175088,406824.5,3.4770074419171038
2,770440,2.297324703,158827.75,7.750223194638299
3,307279,0.720414868,191244.75,2.365618053216571
4,163685,0.392541946,34874.75,6.607195115797972
5,316021,0.58438331,324580.5,1.5703882228709858
