Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,242793,0.701925165,92497.00000000004,4.192374769050124
2,356840,1.067554122,67174.99999999997,8.282232795636538
3,191846,0.450194063,90245.00000000003,3.159102884995388
4,426451,1.022557877,80626.25000000003,7.5416318500342605
5,128080,0.237101768,143244.4999999999,1.4407442195312645
