Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,184497,0.53451705,51504.25,5.687461948102992
2,402027,1.206434916,56118.5,10.87750104844492
3,238415,0.561609279,81560.75,4.395009839299129
4,448885,1.077106184,66970.0,9.458374597020587
5,39697,0.073452398,39346.75,1.6717517871619132
