ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,4,45,41.5,28,28,66,1067,1226.5,17248,784,178,784,8176,22,3,270387332,3154571487,199231656,1448425846,54291578
2,4,39,41.5,23,31,66,1172.5,1272,15686,713,174,713,7841,22,3,270387332,3154571487,199231656,1448425846,54291578
3,4,36,41.5,18,29,60,1211.5,1272,10440,522,154,522,6162,20,3,270387332,3154571487,199231656,1448425846,54291578
4,4,31.5,37,20,26,78,1267,1127,13520,520,170,520,7696,26,3,270387332,3154571487,199231656,1448425846,54291578
5,4,31.5,49,18,34,81,1267,1164,16524,612,185,612,9036,27,3,270387332,3154571487,199231656,1448425846,54291578
6,4,36,38.5,21,25,78,1067,1275,13650,525,170,525,7701,26,3,270387332,3154571487,199231656,1448425846,54291578
7,4,50,38.5,31,28,57,1103,1275,16492,868,175,868,7594,19,3,270387332,3154571487,199231656,1448425846,54291578
8,4,41.5,43,28,31,78,1067,1127,22568,868,196,868,10072,26,3,270387332,3154571487,199231656,1448425846,54291578
9,4,41.5,43,26,31,60,1067,1170,16120,806,174,806,7646,20,3,270387332,3154571487,199231656,1448425846,54291578
10,4,33,38.5,21,26,57,1172.5,1226.5,10374,546,151,546,5904,19,3,270387332,3154571487,199231656,1448425846,54291578
11,3,21,38.5,15,25,30,1205.5,1226.5,3375,375,110,375,2775,9,3.4,270387332,3154571487,199231656,1448425846,54291578
12,3,21,38.5,9,27,34,1226.5,1226.5,2430,243,106,243,2691,10,3.4,270387332,3154571487,199231656,1448425846,54291578
13,1,32,30.5,13,27,28,1172.5,1127,3159,351,108,351,2591,9,3.2,270387332,3154571487,199231656,1448425846,54291578
14,3,43,30.5,30,28,34,1204.5,1127,8400,840,150,840,4784,10,3.4,270387332,3154571487,199231656,1448425846,54291578
15,2,75,48.5,57,38,89,1172.5,1164.5,49818,2166,279,2166,19076,23,3.9,270387332,3154571487,199231656,1448425846,54291578
16,2,46,66,29,51,89,927,967,34017,1479,249,1479,15719,23,3.9,270387332,3154571487,199231656,1448425846,54291578
17,2,37,66,25,47,89,1172.5,967,27025,1175,233,1175,13991,23,3.9,270387332,3154571487,199231656,1448425846,54291578
18,1,52,37,40,34,35,921,1176,14960,1360,183,1360,6540,11,3.2,270387332,3154571487,199231656,1448425846,54291578
