Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,277241,0.801889369,75896.25,5.821913996671584
2,2110006,6.321437214,232871.0,13.818073464790208
3,87090,0.204495588,29932.25,4.291363317195757
4,605099,1.451017417,85346.75,10.111821793677386
5,33556,0.062065568,36900.75,1.4575148494423993
