ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,2,81.5,59.5,68,43,78,1092,1092.5,58480,2924,300,2924,20240,20,3.9,2281701732,1959918366,328436789,336669054,1009164034
2,1,58.5,68.5,41,51,16,1026.5,1159,10455,2091,200,2091,5035,5,3.2,2281701732,1959918366,328436789,336669054,1009164034
3,1,41.5,76.5,33,60,16,1089,991,9900,1980,202,1980,4956,5,3.2,2281701732,1959918366,328436789,336669054,1009164034
4,2,73.5,59.5,58,43,39,939.5,1008,24940,2494,241,2494,10372,10,3.9,2281701732,1959918366,328436789,336669054,1009164034
5,4,40,57.5,24,45,39,1187,932.5,14040,1080,177,1080,6462,13,3,2281701732,1959918366,328436789,336669054,1009164034
6,1,46,57.5,32,44,16,1227,932.5,7040,1408,168,1408,3840,5,3.2,2281701732,1959918366,328436789,336669054,1009164034
7,1,55.5,55.5,43,52,35,1026.5,1012,24596,2236,225,2236,8886,11,3.2,2281701732,1959918366,328436789,336669054,1009164034
8,5,84.5,51.5,67,34,12,1089,932.5,6834,2278,214,2278,4702,3,4,2281701732,1959918366,328436789,336669054,1009164034
9,5,71.5,36,58,18,12,941.5,1151,3132,1044,164,1044,2868,3,4,2281701732,1959918366,328436789,336669054,1009164034
10,5,71.5,40.5,68,23,8,941.5,1187,3128,1564,190,1564,3020,2,4,2281701732,1959918366,328436789,336669054,1009164034
11,1,33.5,41,24,40,28,1239.5,1252.5,8640,960,156,960,4544,9,3.2,2281701732,1959918366,328436789,336669054,1009164034
12,3,33.5,36.5,21,26,17,1239.5,1293.5,2730,546,111,546,2144,5,3.4,2281701732,1959918366,328436789,336669054,1009164034
13,5,71.5,42.5,57,29,8,1102,1252.5,3306,1653,180,1653,3029,2,4,2281701732,1959918366,328436789,336669054,1009164034
14,1,55.5,72.5,37,58,19,1026.5,932.5,12876,2146,209,2146,5756,6,3.2,2281701732,1959918366,328436789,336669054,1009164034
15,1,58.5,59.5,41,40,12,1026.5,1092.5,6560,1640,174,1640,3584,4,3.2,2281701732,1959918366,328436789,336669054,1009164034
16,2,86,64.5,68,45,58,1187,1092.5,45900,3060,284,3060,16168,15,3.9,2281701732,1959918366,328436789,336669054,1009164034
17,2,71.5,51.5,56,38,81,941.5,1092.5,44688,2128,269,2128,17356,21,3.9,2281701732,1959918366,328436789,336669054,1009164034
18,2,45.5,77.5,30,64,50,1187,1252.5,24960,1920,238,1920,11320,13,3.9,2281701732,1959918366,328436789,336669054,1009164034
