Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,159107,0.46079506,45868.0,5.4813449546973505
2,411073,1.230769572,43976.5,14.616708446672712
3,245958,0.578769473,77432.25,4.802999458105713
4,457413,1.098193398,69076.5,9.3717768785535
5,19042,0.035277032,21338.5,1.5077398155113029
