Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,312045,0.903557196,91069.75,5.459269140770223
2,404681,1.211032038,39582.249999999985,16.0694509247218
3,413756,0.975111503,138946.5,4.451310629737013
4,279381,0.671308377,47660.0,8.209361777150917
5,32923,0.060978446,32456.249999999993,1.6567323780648902
