Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,113112,0.327369528,34998.00000000001,5.121434392828034
2,1058589,3.172875426,124776.99999999999,13.00957355290648
3,144294,0.338855835,53642.750000000015,3.991121252982054
4,544122,1.305906198,81564.75,9.46056446389839
5,39047,0.072461158,44013.99999999998,1.3851365732529277
