ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,3,22,38,21,19,13,1140.5,967,1596,399,93,399,1439,4,3.4,993465837,171834795,957845627,566180768,150436158
2,3,30.5,22,24,16,27,1162.5,967,3072,384,107,384,2544,8,3.4,993465837,171834795,957845627,566180768,150436158
3,1,52.5,56.5,42,48,16,1140.5,1005,10080,2016,196,2016,4896,5,3.2,993465837,171834795,957845627,566180768,150436158
4,3,25,41,23,28,13,967.5,1061.5,2576,644,115,644,1970,4,3.4,993465837,171834795,957845627,566180768,150436158
5,1,31.5,41,21,27,16,992.5,1061.5,2835,567,112,567,2103,5,3.2,993465837,171834795,957845627,566180768,150436158
6,3,31.5,50.5,15,32,13,992.5,1102.5,1920,480,107,480,1702,4,3.4,993465837,171834795,957845627,566180768,150436158
7,4,42.5,53,26,36,42,1212.5,1062.5,13104,936,166,936,6144,14,3,993465837,171834795,957845627,566180768,150436158
8,3,23,37.5,9,27,13,1212.5,1115.5,972,243,85,243,1179,4,3.4,993465837,171834795,957845627,566180768,150436158
9,3,19.5,37.5,15,29,13,1235.5,1115.5,1740,435,101,435,1579,4,3.4,993465837,171834795,957845627,566180768,150436158
10,3,26,44.5,12,35,13,1087,1303,1680,420,107,420,1642,4,3.4,993465837,171834795,957845627,566180768,150436158
11,1,22.5,44.5,19,41,19,1113,1303,4674,779,139,779,3059,6,3.2,993465837,171834795,957845627,566180768,150436158
12,3,47.5,30,32,20,17,1087,1172.5,3200,640,121,640,2408,5,3.4,993465837,171834795,957845627,566180768,150436158
13,1,41.5,38,39,27,16,1212.5,1267,5265,1053,148,1053,3165,5,3.2,993465837,171834795,957845627,566180768,150436158
14,3,41.5,42.5,26,25,27,1212.5,1305,5200,650,129,650,3404,8,3.4,993465837,171834795,957845627,566180768,150436158
15,1,54.5,41,35,25,19,1138.5,1068.5,5250,875,139,875,3155,6,3.2,993465837,171834795,957845627,566180768,150436158
16,3,27,18,10,17,20,1138.5,1109.5,1020,170,74,170,1250,6,3.4,993465837,171834795,957845627,566180768,150436158
17,3,27,25.5,25,25,17,1138.5,1127.5,3125,625,117,625,2325,5,3.4,993465837,171834795,957845627,566180768,150436158
18,4,43.5,43,26,24,60,1212.5,967,12480,624,160,624,6624,20,3,993465837,171834795,957845627,566180768,150436158
19,1,43.5,25,42,21,16,1212.5,1010,4410,882,142,882,2898,5,3.2,993465837,171834795,957845627,566180768,150436158
20,1,43.5,20.5,42,20,22,1212.5,1035,5880,840,146,840,3568,7,3.2,993465837,171834795,957845627,566180768,150436158
21,3,17,33,11,26,13,1032,1275,1144,286,87,286,1248,4,3.4,993465837,171834795,957845627,566180768,150436158
22,3,24,33,20,29,23,1049,1275,4060,580,121,580,2834,7,3.4,993465837,171834795,957845627,566180768,150436158
23,4,41,39.5,23,29,60,1032,1308,13340,667,164,667,6907,20,3,993465837,171834795,957845627,566180768,150436158
24,4,46,46.5,29,33,45,1027,1008,14355,957,169,957,6537,15,3,993465837,171834795,957845627,566180768,150436158
25,3,23.5,45,16,33,17,1110,967,2640,528,115,528,2194,5,3.4,993465837,171834795,957845627,566180768,150436158
26,3,46.5,26,31,18,17,1087,1012,2790,558,115,558,2224,5,3.4,993465837,171834795,957845627,566180768,150436158
27,3,25,43,19,32,20,1142.5,1255,3648,608,122,608,2648,6,3.4,993465837,171834795,957845627,566180768,150436158
28,3,25.5,20,8,18,17,1167.5,1255,720,144,69,144,1028,5,3.4,993465837,171834795,957845627,566180768,150436158
29,3,15.5,23,11,22,13,1177.5,1275,968,242,79,242,1100,4,3.4,993465837,171834795,957845627,566180768,150436158
30,3,20,49.5,12,35,13,1142.5,1298,1680,420,107,420,1642,4,3.4,993465837,171834795,957845627,566180768,150436158
31,4,30.5,49.5,19,32,48,1162.5,1298,9728,608,150,608,5504,16,3,993465837,171834795,957845627,566180768,150436158
32,1,46.5,43.5,40,34,35,971.5,1224.5,14960,1360,183,1360,6540,11,3.2,993465837,171834795,957845627,566180768,150436158
33,4,44.5,41,25,30,51,1087,1068.5,12750,750,161,750,6360,17,3,993465837,171834795,957845627,566180768,150436158
34,3,21,43.5,9,27,13,1087,1109.5,972,243,85,243,1179,4,3.4,993465837,171834795,957845627,566180768,150436158
35,3,51.5,35,34,16,13,1141.5,1172.5,2176,544,113,544,1844,4,3.4,993465837,171834795,957845627,566180768,150436158
36,3,21,24.5,18,20,17,1141.5,1223.5,1800,360,93,360,1652,5,3.4,993465837,171834795,957845627,566180768,150436158
37,5,53.5,33,52,25,8,971.5,1275,2600,1300,162,1300,2532,2,4,993465837,171834795,957845627,566180768,150436158
38,5,53.5,39.5,51,22,12,971.5,1308,3366,1122,158,1122,2874,3,4,993465837,171834795,957845627,566180768,150436158
39,4,40.5,41,25,29,45,1212.5,1172.5,10875,725,153,725,5585,15,3,993465837,171834795,957845627,566180768,150436158
40,3,23,22,18,20,23,1212.5,1213.5,2520,360,99,360,2108,7,3.4,993465837,171834795,957845627,566180768,150436158
41,3,20,24.5,14,16,13,1212.5,1235.5,896,224,73,224,1004,4,3.4,993465837,171834795,957845627,566180768,150436158
42,3,20.5,24.5,12,16,20,1232.5,1235.5,1152,192,76,192,1312,6,3.4,993465837,171834795,957845627,566180768,150436158
43,4,48,42,31,26,42,1025,1172.5,11284,806,156,806,5594,14,3,993465837,171834795,957845627,566180768,150436158
44,1,48,53.5,32,46,25,1025,1214.5,11776,1472,181,1472,5372,8,3.2,993465837,171834795,957845627,566180768,150436158
45,3,42,38,28,35,20,1031,1061.5,5880,980,146,980,3500,6,3.4,993465837,171834795,957845627,566180768,150436158
46,3,42,28,32,21,17,1031,1099.5,3360,672,123,672,2474,5,3.4,993465837,171834795,957845627,566180768,150436158
47,3,42,25.5,29,17,20,1031,1127.5,2958,493,112,493,2333,6,3.4,993465837,171834795,957845627,566180768,150436158
48,4,28.5,39,17,24,66,991.5,967,8976,408,148,408,5820,22,3,993465837,171834795,957845627,566180768,150436158
49,3,21,19,10,16,20,887,876,960,160,72,160,1200,6,3.4,993465837,171834795,957845627,566180768,150436158
50,3,21,18,18,17,17,887,895,1530,306,87,306,1496,5,3.4,993465837,171834795,957845627,566180768,150436158
51,3,24.5,37,15,18,13,908,876,1080,270,79,270,1128,4,3.4,993465837,171834795,957845627,566180768,150436158
52,3,20,18.5,18,17,17,887,929,1530,306,87,306,1496,5,3.4,993465837,171834795,957845627,566180768,150436158
53,3,32,37,28,23,23,939.5,876,4508,644,125,644,2990,7,3.4,993465837,171834795,957845627,566180768,150436158
54,1,32,34.5,31,20,35,939.5,913,6820,620,137,620,4190,11,3.2,993465837,171834795,957845627,566180768,150436158
55,3,48,34,34,24,17,978.5,885,4080,816,133,816,2788,5,3.4,993465837,171834795,957845627,566180768,150436158
56,3,48,28.5,33,27,23,978.5,919,6237,891,143,891,3651,7,3.4,993465837,171834795,957845627,566180768,150436158
57,1,46.5,26,34,23,16,1026.5,885,3910,782,130,782,2606,5,3.2,993465837,171834795,957845627,566180768,150436158
