Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,306195,0.886237122,132944.5,3.5971523058216786
2,341651,1.019230698,57732.25,9.522244751492854
3,378652,0.890032256,203249.75,2.8303711081668466
4,213839,0.512972428,41742.75,7.293343224277151
5,161808,0.299360052,167944.0,1.5701739915187625
