Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,1065398,3.077134108,405422.5,4.2278956714981595
2,825778,2.46633381,155409.25,8.326620333608105
3,280826,0.658058029,143042.75,2.8845342981796143
4,187293,0.448927233,37202.5,7.2682926829268295
5,322027,0.595230398,315459.0,1.6724939364193971
