Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,328141,0.947371451,113138.0,4.562075964853743
2,344971,1.032587436,59223.5,9.099136168809759
3,78687,0.184580299,38141.0,3.0191075470974176
4,503560,1.206727457,92740.75,7.781344768306581
5,173852,0.321698752,192913.25,1.4482929541795704
