ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,4,44,53.5,25,40,42,1072.5,1028,14000,1000,172,1000,6460,14,3,1179067555,1410019512,230343929,748719311,704696834
2,3,31,53.5,22,34,13,1116.5,1028,2992,748,125,748,2204,4,3.4,1179067555,1410019512,230343929,748719311,704696834
3,3,43.5,34,24,18,13,1009.5,931.5,1728,432,97,432,1524,4,3.4,1179067555,1410019512,230343929,748719311,704696834
4,4,43.5,46.5,28,31,48,1009.5,965.5,13888,868,166,868,6532,16,3,1179067555,1410019512,230343929,748719311,704696834
5,1,45,59.5,36,41,16,1008,1273.5,7380,1476,170,1476,3940,5,3.2,1179067555,1410019512,230343929,748719311,704696834
6,2,75,48.5,62,37,39,1072.5,1227,22940,2294,237,2294,10016,10,3.9,1179067555,1410019512,230343929,748719311,704696834
7,5,51,30.5,50,26,12,1166.5,1101.5,3900,1300,164,1300,3124,3,4,1179067555,1410019512,230343929,748719311,704696834
8,5,72.5,55,53,36,8,1166.5,1152.5,3816,1908,186,1908,3332,2,4,1179067555,1410019512,230343929,748719311,704696834
9,5,75,50.5,56,34,12,1072.5,1282.5,5712,1904,192,1904,4064,3,4,1179067555,1410019512,230343929,748719311,704696834
10,5,75,43.5,64,32,12,1072.5,1088.5,6144,2048,204,2048,4352,3,4,1179067555,1410019512,230343929,748719311,704696834
11,5,86,39.5,80,25,12,967,1092.5,6000,2000,222,2000,4520,3,4,1179067555,1410019512,230343929,748719311,704696834
12,2,75,55,56,42,78,1072.5,1152.5,47040,2352,274,2352,17640,20,3.9,1179067555,1410019512,230343929,748719311,704696834
13,5,89.5,38.5,87,21,8,1166.5,1028,3654,1827,224,1827,3555,2,4,1179067555,1410019512,230343929,748719311,704696834
14,5,94.5,44.5,78,32,12,1166.5,1227,7488,2496,232,2496,5136,3,4,1179067555,1410019512,230343929,748719311,704696834
15,5,86,39.5,80,26,12,967,1227,6240,2080,224,2080,4624,3,4,1179067555,1410019512,230343929,748719311,704696834
16,3,35.5,44,26,36,17,967,931.5,4680,936,141,936,3044,5,3.4,1179067555,1410019512,230343929,748719311,704696834
17,3,35.5,36.5,20,25,17,967,975.5,2500,500,107,500,2030,5,3.4,1179067555,1410019512,230343929,748719311,704696834
18,5,94.5,54.5,92,36,12,1166.5,1278.5,9936,3312,268,3312,6384,3,4,1179067555,1410019512,230343929,748719311,704696834
19,1,45,55,29,46,16,967,1152.5,6670,1334,166,1334,3734,5,3.2,1179067555,1410019512,230343929,748719311,704696834
20,4,41,55,27,39,51,1012,1152.5,17901,1053,183,1053,7785,17,3,1179067555,1410019512,230343929,748719311,704696834
21,5,56.5,35.5,50,33,8,891,976.5,3300,1650,174,1650,2978,2,4,1179067555,1410019512,230343929,748719311,704696834
22,1,46,56.5,41,45,16,967,868,9225,1845,188,1845,4597,5,3.2,1179067555,1410019512,230343929,748719311,704696834
