Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,78855,0.227908209,25717.0,4.829729895265511
2,1267665,3.785924898,143053.5,14.153970690858339
3,86203,0.202184097,31813.5,4.141686885915392
4,562428,1.348960905,88459.75,8.888102246014657
5,89604,0.165877752,92835.0,1.557599040450571
