Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,427813,1.236261731,169379.75,3.9116209006603744
2,362517,1.086019716,61842.25,9.069897483690587
3,128358,0.300861561,59709.5,3.2579412921811746
4,487293,1.168174905,93448.5,7.44498682250487
5,131990,0.244204324,137801.5,1.5343481723017547
