Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,642557,1.856958658,272383.5,3.6916151753577098
2,773507,2.306761527,141835.25,8.700743802814921
3,372960,0.875206045,232941.75000000003,2.3409380134100544
4,65763,0.157857447,14853.000000000004,6.373001259811995
5,357648,0.661882524,372228.0,1.5993488983592776
