Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,300929,0.871423084,129552.50000000001,3.5555043568158315
2,319524,0.951860745,57072.25,9.075517116502994
3,441194,1.038528108,237079.24999999997,2.7735272901006303
4,213895,0.513645977,42337.5,7.147105504970345
5,81699,0.151541754,82756.25,1.611126175204721
