Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,428985,1.241361612,188916.75,3.6490184945358504
2,183799,0.549037944,29981.0,9.790082028337062
3,490332,1.152782229,290100.5,2.551852092793297
4,102546,0.246020955,20546.0,7.083373627132693
5,160286,0.296714872,170378.25,1.5289906397185953
