ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,5,82.5,41.5,77,27,8,1207,1292,4158,2079,216,2079,3743,2,4,697264631,3787532451,219381322,1402601856,74181480
2,1,31.5,75.5,28,62,32,1107,1066.5,17360,1736,212,1736,7496,10,3.2,697264631,3787532451,219381322,1402601856,74181480
3,4,41.5,60.5,27,45,48,1051.5,1273,19440,1215,192,1215,8127,16,3,697264631,3787532451,219381322,1402601856,74181480
4,1,51,27,32,21,32,1107,1149,6720,672,138,672,4064,10,3.2,697264631,3787532451,219381322,1402601856,74181480
5,3,51,37.5,33,28,20,1107,1176,5544,924,142,924,3364,6,3.4,697264631,3787532451,219381322,1402601856,74181480
6,2,35,64.5,23,53,93,1158,1149,29256,1219,245,1219,15355,24,3.9,697264631,3787532451,219381322,1402601856,74181480
7,2,50.5,69.5,37,54,113,987,908,57942,1998,295,1998,22564,29,3.9,697264631,3787532451,219381322,1402601856,74181480
8,3,33,33.5,25,21,17,1207,1131,2625,525,109,525,2089,5,3.4,697264631,3787532451,219381322,1402601856,74181480
9,1,46.5,33.5,29,32,35,1240,1131,10208,928,157,928,5198,11,3.2,697264631,3787532451,219381322,1402601856,74181480
10,1,47.5,33,29,28,22,1145.5,1066.5,5684,812,136,812,3320,7,3.2,697264631,3787532451,219381322,1402601856,74181480
11,4,47.5,42.5,31,32,72,1145.5,1099.5,23808,992,198,992,10064,24,3,697264631,3787532451,219381322,1402601856,74181480
12,2,56.5,57.5,38,40,81,987,1156,31920,1520,237,1520,14156,21,3.9,697264631,3787532451,219381322,1402601856,74181480
13,1,57.5,34,41,32,19,987,1273,7872,1312,165,1312,4086,6,3.2,697264631,3787532451,219381322,1402601856,74181480
14,5,57.5,26.5,56,24,12,987,1307,4032,1344,172,1344,3264,3,4,697264631,3787532451,219381322,1402601856,74181480
15,2,54.5,67.5,39,49,46,1038.5,984.5,22932,1911,222,1911,10007,12,3.9,697264631,3787532451,219381322,1402601856,74181480
16,4,38.5,37,20,25,57,987,1066.5,9500,500,147,500,5630,19,3,697264631,3787532451,219381322,1402601856,74181480
17,4,38.5,45.5,23,26,42,987,1103.5,8372,598,140,598,4714,14,3,697264631,3787532451,219381322,1402601856,74181480
18,4,44.5,40,28,28,72,928.5,908,18816,784,184,784,8848,24,3,697264631,3787532451,219381322,1402601856,74181480
19,4,44.5,35.5,25,25,48,928.5,948,10000,625,148,625,5425,16,3,697264631,3787532451,219381322,1402601856,74181480
20,2,86,57.5,69,41,89,1107,1276,65067,2829,309,2829,22409,23,3.9,697264631,3787532451,219381322,1402601856,74181480
21,2,42.5,57.5,26,40,93,1050.5,1156,24960,1040,225,1040,13316,24,3.9,697264631,3787532451,219381322,1402601856,74181480
22,2,44.5,67.5,25,56,74,987,984.5,26600,1400,236,1400,13388,19,3.9,697264631,3787532451,219381322,1402601856,74181480
23,1,60.5,37,43,35,22,1032.5,1066.5,10535,1505,178,1505,4937,7,3.2,697264631,3787532451,219381322,1402601856,74181480
24,2,60.5,45.5,41,35,70,1032.5,1103.5,25830,1435,222,1435,12075,18,3.9,697264631,3787532451,219381322,1402601856,74181480
25,2,79.5,57.5,65,39,117,1207,1066.5,76050,2535,325,2535,26871,30,3.9,697264631,3787532451,219381322,1402601856,74181480
26,2,48.5,69.5,37,54,113,1044.5,908,57942,1998,295,1998,22564,29,3.9,697264631,3787532451,219381322,1402601856,74181480
27,4,40.5,42,24,30,60,1246,1171.5,14400,720,168,720,7200,20,3,697264631,3787532451,219381322,1402601856,74181480
28,2,74.5,63.5,57,49,105,1207,908,75411,2793,317,2793,25053,27,3.9,697264631,3787532451,219381322,1402601856,74181480
29,4,45,39.5,28,25,78,987,1226.5,18200,700,184,700,8968,26,3,697264631,3787532451,219381322,1402601856,74181480
30,1,61,39.5,42,23,19,1032,1226.5,5796,966,149,966,3436,6,3.2,697264631,3787532451,219381322,1402601856,74181480
31,4,36,37,21,26,54,1207,978.5,9828,546,148,546,5622,18,3,697264631,3787532451,219381322,1402601856,74181480
32,4,36,36.5,21,26,54,1207,1015.5,9828,546,148,546,5622,18,3,697264631,3787532451,219381322,1402601856,74181480
33,4,38.5,35,21,24,75,1243,978.5,12600,504,165,504,7254,25,3,697264631,3787532451,219381322,1402601856,74181480
34,4,38.5,38.5,19,28,57,1243,1013.5,10108,532,151,532,5890,19,3,697264631,3787532451,219381322,1402601856,74181480
35,2,82.5,58.5,66,44,70,1207,1226.5,52272,2904,290,2904,18304,18,3.9,697264631,3787532451,219381322,1402601856,74181480
36,3,41.5,39,26,31,34,931.5,1066.5,8060,806,148,806,4682,10,3.4,697264631,3787532451,219381322,1402601856,74181480
37,4,41.5,41.5,29,25,81,931.5,1105.5,19575,725,189,725,9473,27,3,697264631,3787532451,219381322,1402601856,74181480
38,2,86,62.5,69,46,78,1107,908,63480,3174,308,3174,21114,20,3.9,697264631,3787532451,219381322,1402601856,74181480
39,4,42.5,61.5,23,42,51,930.5,990.5,16422,966,181,966,7596,17,3,697264631,3787532451,219381322,1402601856,74181480
40,3,40.5,24,28,21,34,932.5,1154,5880,588,132,588,3920,10,3.4,697264631,3787532451,219381322,1402601856,74181480
41,3,40.5,35.5,25,27,34,932.5,1178,6750,675,138,675,4211,10,3.4,697264631,3787532451,219381322,1402601856,74181480
42,4,42,42.5,29,29,45,1107,1226.5,12615,841,161,841,6061,15,3,697264631,3787532451,219381322,1402601856,74181480
