Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,125845,0.364494119,47499.25,4.11187623038531
2,243050,0.727640292,40719.75,9.12838136014948
3,270638,0.636306515,113676.25,3.602202811746111
4,405391,0.972828065,74610.75,7.6768784293674575
5,54108,0.099784128,53929.75,1.6516609558986255
