ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,4,30.5,36,19,25,66,901.5,979.5,10450,475,154,475,6283,22,3,530773763,1505509500,339991781,1050420525,303679510
2,3,30.5,19,30,17,27,901.5,1015.5,4080,510,121,510,3048,8,3.4,530773763,1505509500,339991781,1050420525,303679510
3,3,30.5,17.5,24,17,17,901.5,1034.5,2040,408,99,408,1802,5,3.4,530773763,1505509500,339991781,1050420525,303679510
4,5,65.5,47.5,59,32,8,1028,1226.5,3776,1888,190,1888,3344,2,4,530773763,1505509500,339991781,1050420525,303679510
5,4,37,45,26,30,69,1101.5,968.5,17940,780,181,780,8508,23,3,530773763,1505509500,339991781,1050420525,303679510
6,4,33.5,45,16,31,48,1138.5,968.5,7936,496,142,496,5008,16,3,530773763,1505509500,339991781,1050420525,303679510
7,5,70.5,38.5,63,29,8,1101.5,1013.5,3654,1827,192,1827,3299,2,4,530773763,1505509500,339991781,1050420525,303679510
8,1,30,53,18,36,16,948,1226.5,3240,648,124,648,2376,5,3.2,530773763,1505509500,339991781,1050420525,303679510
9,3,34,25,24,18,23,978,1226.5,3024,432,107,432,2364,7,3.4,530773763,1505509500,339991781,1050420525,303679510
10,3,34,28,21,21,20,978,1251.5,2646,441,104,441,2121,6,3.4,530773763,1505509500,339991781,1050420525,303679510
11,5,64,40.5,50,31,8,948,1279.5,3100,1550,170,1550,2846,2,4,530773763,1505509500,339991781,1050420525,303679510
12,5,64.5,43,62,29,8,1186.5,971.5,3596,1798,190,1798,3254,2,4,530773763,1505509500,339991781,1050420525,303679510
13,5,64.5,37.5,61,19,12,1186.5,1014.5,3477,1159,172,1159,3079,3,4,530773763,1505509500,339991781,1050420525,303679510
14,5,66.5,34,58,19,12,1028,908,3306,1102,166,1102,2950,3,4,530773763,1505509500,339991781,1050420525,303679510
15,4,27,42.5,16,25,51,1028,942,6800,400,133,400,4582,17,3,530773763,1505509500,339991781,1050420525,303679510
16,3,39.5,42.5,28,23,27,1055,942,5152,644,129,644,3398,8,3.4,530773763,1505509500,339991781,1050420525,303679510
