Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,208663,0.603278411,81093.0,3.9479878152611962
2,1423598,4.256572479,217603.0,10.310996190227861
3,78380,0.183387143,38732.25,2.9696986919003914
4,512410,1.228174772,91382.25,7.961096416100553
5,162911,0.301585342,169293.5,1.5222552899237989
