Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,233275,0.674373527,71311.75,5.182075162581985
2,1210355,3.61650852,138373.25,13.824057655682049
3,112604,0.263989092,40106.5,4.276561402176183
4,595958,1.429071973,99428.25,8.546007937162338
5,13024,0.024191552,17650.75,1.169251486926271
