ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,2,84.5,45.5,69,35,42,1067,1267.5,26565,2415,250,2415,11151,11,3.9,589314122,4258499484,260601875,1358798730,76189700
2,1,36.5,26,24,23,32,1158.5,1227,5520,552,126,552,3560,10,3.2,589314122,4258499484,260601875,1358798730,76189700
3,3,36.5,19,34,18,27,1158.5,1253,4896,612,131,612,3420,8,3.4,589314122,4258499484,260601875,1358798730,76189700
4,4,36.5,41,20,30,81,1158.5,1272,16200,600,181,600,8700,27,3,589314122,4258499484,260601875,1358798730,76189700
5,2,87.5,55.5,69,40,109,1067,1112.5,77280,2760,327,2760,26522,28,3.9,589314122,4258499484,260601875,1358798730,76189700
6,3,23,35,19,32,34,1002.5,1125.5,6080,608,136,608,4076,10,3.4,589314122,4258499484,260601875,1358798730,76189700
7,3,27.5,19,23,16,27,1025.5,1141.5,2944,368,105,368,2474,8,3.4,589314122,4258499484,260601875,1358798730,76189700
8,2,50.5,51.5,36,39,117,1002.5,1160.5,42120,1404,267,1404,18954,30,3.9,589314122,4258499484,260601875,1358798730,76189700
9,2,50,51.5,36,39,117,1161.5,962,42120,1404,267,1404,18954,30,3.9,589314122,4258499484,260601875,1358798730,76189700
10,2,41.5,51.5,29,35,109,1211.5,962,28420,1015,237,1015,14967,28,3.9,589314122,4258499484,260601875,1358798730,76189700
11,4,36,41,23,24,66,1217,1120.5,12144,552,160,552,6756,22,3,589314122,4258499484,260601875,1358798730,76189700
12,3,36,50.5,27,35,34,1217,1161.5,9450,945,158,945,5161,10,3.4,589314122,4258499484,260601875,1358798730,76189700
13,2,53.5,48.5,34,38,54,1199.5,906.5,18088,1292,198,1292,9068,14,3.9,589314122,4258499484,260601875,1358798730,76189700
14,4,48.5,51,31,35,54,947,1125.5,19530,1085,186,1085,8213,18,3,589314122,4258499484,260601875,1358798730,76189700
15,4,48.5,35.5,30,25,45,947,1176.5,11250,750,155,750,5700,15,3,589314122,4258499484,260601875,1358798730,76189700
16,1,45.5,44.5,35,27,32,1007.5,1074,9450,945,156,945,4913,10,3.2,589314122,4258499484,260601875,1358798730,76189700
17,4,48.5,41,31,28,57,1067,1028,16492,868,175,868,7594,19,3,589314122,4258499484,260601875,1358798730,76189700
18,4,48.5,36.5,29,26,75,1067,1069,18850,754,185,754,9004,25,3,589314122,4258499484,260601875,1358798730,76189700
19,4,39.5,50,26,37,69,1161.5,1028,22126,962,195,962,9656,23,3,589314122,4258499484,260601875,1358798730,76189700
20,4,39.5,35.5,22,24,75,1161.5,1078,13200,528,167,528,7428,25,3,589314122,4258499484,260601875,1358798730,76189700
21,5,84.5,33.5,74,27,8,1067,1227,3996,1998,210,1998,3614,2,4,589314122,4258499484,260601875,1358798730,76189700
22,2,51.5,51,36,39,117,947,1227,42120,1404,267,1404,18954,30,3.9,589314122,4258499484,260601875,1358798730,76189700
23,1,51.5,35,36,28,16,947,1278,5040,1008,144,1008,3056,5,3.2,589314122,4258499484,260601875,1358798730,76189700
24,2,54,47.5,38,36,85,947,966,30096,1368,233,1368,13948,22,3.9,589314122,4258499484,260601875,1358798730,76189700
25,2,52,47.5,36,36,93,1001,966,31104,1296,237,1296,14688,24,3.9,589314122,4258499484,260601875,1358798730,76189700
26,4,32,41,18,27,78,1122.5,1028,12636,486,168,486,7506,26,3,589314122,4258499484,260601875,1358798730,76189700
27,4,32,36.5,20,25,60,1122.5,1069,10000,500,150,500,5900,20,3,589314122,4258499484,260601875,1358798730,76189700
28,4,38,51.5,24,35,78,1067,962,21840,840,196,840,10044,26,3,589314122,4258499484,260601875,1358798730,76189700
29,1,49.5,23,33,21,35,1105,962,7623,693,143,693,4473,11,3.2,589314122,4258499484,260601875,1358798730,76189700
30,1,49.5,28.5,31,24,35,1105,985,8184,744,145,744,4594,11,3.2,589314122,4258499484,260601875,1358798730,76189700
31,3,35,22,29,17,23,1067,906.5,3451,493,115,493,2609,7,3.4,589314122,4258499484,260601875,1358798730,76189700
32,3,35,26.5,29,17,34,1067,928.5,4930,493,126,493,3621,10,3.4,589314122,4258499484,260601875,1358798730,76189700
33,2,52.5,48.5,36,36,93,1102,906.5,31104,1296,237,1296,14688,24,3.9,589314122,4258499484,260601875,1358798730,76189700
34,1,53.5,52,38,33,32,947,1028,12540,1254,174,1254,5798,10,3.2,589314122,4258499484,260601875,1358798730,76189700
35,1,53.5,38.5,34,28,28,947,1080,8568,952,152,952,4424,9,3.2,589314122,4258499484,260601875,1358798730,76189700
36,2,59,52.5,40,38,81,994,906.5,31920,1520,237,1520,14156,21,3.9,589314122,4258499484,260601875,1358798730,76189700
37,1,26,38,13,31,25,1161.5,1120.5,3224,403,113,403,2603,8,3.2,589314122,4258499484,260601875,1358798730,76189700
38,3,22.5,38,16,29,20,1187.5,1120.5,2784,464,110,464,2264,6,3.4,589314122,4258499484,260601875,1358798730,76189700
39,2,48.5,53.5,30,39,113,1161.5,1158.5,33930,1170,251,1170,16764,29,3.9,589314122,4258499484,260601875,1358798730,76189700
40,4,40,37,29,26,63,1067,1175,15834,754,173,754,7684,21,3,589314122,4258499484,260601875,1358798730,76189700
41,4,47.5,37,28,25,39,1107,1175,9100,700,145,700,4834,13,3,589314122,4258499484,260601875,1358798730,76189700
42,4,45,36,26,24,78,1208,1028,16224,624,178,624,8424,26,3,589314122,4258499484,260601875,1358798730,76189700
43,2,45,49.5,32,35,93,1208,1064,26880,1120,227,1120,13582,24,3.9,589314122,4258499484,260601875,1358798730,76189700
44,2,47.5,47,28,35,105,1005.5,1227,26460,980,231,980,14210,27,3.9,589314122,4258499484,260601875,1358798730,76189700
45,4,47.5,39,28,24,57,1005.5,1274,12768,672,161,672,6600,19,3,589314122,4258499484,260601875,1358798730,76189700
46,3,20,48,12,31,34,1202,1227,3720,372,120,372,3296,10,3.4,589314122,4258499484,260601875,1358798730,76189700
47,4,31,48,20,33,78,1222,1227,17160,660,184,660,8928,26,3,589314122,4258499484,260601875,1358798730,76189700
48,3,24,38,17,31,34,1202,1275,5270,527,130,527,3791,10,3.4,589314122,4258499484,260601875,1358798730,76189700
49,4,27,38,16,24,69,1226,1275,8832,384,149,384,5904,23,3,589314122,4258499484,260601875,1358798730,76189700
50,4,29,52.5,18,42,45,875.5,906.5,11340,756,165,756,6156,15,3,589314122,4258499484,260601875,1358798730,76189700
51,3,28.5,23,12,22,23,904.5,906.5,1848,264,91,264,1828,7,3.4,589314122,4258499484,260601875,1358798730,76189700
52,1,28.5,29.5,23,20,28,904.5,929.5,4140,460,114,460,2868,9,3.2,589314122,4258499484,260601875,1358798730,76189700
53,2,57.5,47.5,43,36,46,875.5,966,18576,1548,204,1548,8816,12,3.9,589314122,4258499484,260601875,1358798730,76189700
54,5,64,40.5,50,29,8,1268,906.5,2900,1450,166,1450,2714,2,4,589314122,4258499484,260601875,1358798730,76189700
55,4,30,59.5,18,45,78,1268,954,21060,810,204,810,10638,26,3,589314122,4258499484,260601875,1358798730,76189700
56,3,34,28,19,21,23,1298,954,2793,399,103,399,2239,7,3.4,589314122,4258499484,260601875,1358798730,76189700
57,1,34,31.5,19,27,28,1298,982,4617,513,120,513,3089,9,3.2,589314122,4258499484,260601875,1358798730,76189700
58,5,77.5,35.5,68,31,12,855.5,1028,6324,2108,210,2108,4484,3,4,589314122,4258499484,260601875,1358798730,76189700
59,5,77.5,42,74,27,8,855.5,1070.5,3996,1998,210,1998,3614,2,4,589314122,4258499484,260601875,1358798730,76189700
60,2,56.5,49,44,36,74,876.5,1119.5,30096,1584,234,1584,13424,19,3.9,589314122,4258499484,260601875,1358798730,76189700
61,4,31,43.5,18,30,51,876.5,1168.5,9180,540,147,540,5436,17,3,589314122,4258499484,260601875,1358798730,76189700
62,3,25.5,43.5,13,27,34,907.5,1168.5,3510,351,114,351,3071,10,3.4,589314122,4258499484,260601875,1358798730,76189700
63,4,33,40.5,20,27,51,1268,1028,9180,540,145,540,5334,17,3,589314122,4258499484,260601875,1358798730,76189700
64,4,31,40.5,18,28,63,1301,1028,10584,504,155,504,6300,21,3,589314122,4258499484,260601875,1358798730,76189700
65,2,64,49,49,36,50,1268,1075.5,22932,1764,220,1764,10264,13,3.9,589314122,4258499484,260601875,1358798730,76189700
66,5,64,40,52,33,8,1268,1131.5,3432,1716,178,1716,3076,2,4,589314122,4258499484,260601875,1358798730,76189700
