ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,1,43.5,63.5,43,51,16,1187,1288,10965,2193,204,2193,5201,5,3.2,1101898398,256961718,1101682401,297401033,273099618
2,1,38,50,36,42,16,1108,902,7560,1512,172,1512,4008,5,3.2,1101898398,256961718,1101682401,297401033,273099618
3,3,26,23,11,17,13,1146,902,748,187,69,187,915,4,3.4,1101898398,256961718,1101682401,297401033,273099618
4,3,19,35.5,11,30,17,1108,952,1650,330,99,330,1724,5,3.4,1101898398,256961718,1101682401,297401033,273099618
5,3,17,35.5,12,19,17,1127,952,1140,228,79,228,1282,5,3.4,1101898398,256961718,1101682401,297401033,273099618
6,3,28,35.5,14,24,13,1144,952,1344,336,89,336,1324,4,3.4,1101898398,256961718,1101682401,297401033,273099618
7,3,51.5,32,32,20,17,1241.5,1007,3200,640,121,640,2408,5,3.4,1101898398,256961718,1101682401,297401033,273099618
8,3,22,34,13,18,23,1241.5,1039,1638,234,85,234,1660,7,3.4,1101898398,256961718,1101682401,297401033,273099618
9,3,29.5,34,11,30,17,1263.5,1039,1650,330,99,330,1724,5,3.4,1101898398,256961718,1101682401,297401033,273099618
10,5,64,33,57,31,12,1108,1192.5,5301,1767,188,1767,3879,3,4,1101898398,256961718,1101682401,297401033,273099618
11,1,29,47.5,13,32,16,1108,1225.5,2080,416,106,416,1856,5,3.2,1101898398,256961718,1101682401,297401033,273099618
12,4,35,47.5,20,31,39,1137,1225.5,8060,620,141,620,4598,13,3,1101898398,256961718,1101682401,297401033,273099618
13,3,38,39,20,30,17,1055.5,1007,3000,600,117,600,2300,5,3.4,1101898398,256961718,1101682401,297401033,273099618
14,3,38,27,33,26,17,1055.5,1046,4290,858,135,858,2864,5,3.4,1101898398,256961718,1101682401,297401033,273099618
15,5,79.5,41.5,79,23,12,932.5,1180.5,5451,1817,216,1817,4265,3,4,1101898398,256961718,1101682401,297401033,273099618
16,3,40.5,42,23,26,20,1187,1087,3588,598,118,598,2558,6,3.4,1101898398,256961718,1101682401,297401033,273099618
17,4,40.5,41.5,29,26,51,1187,1129,12818,754,161,754,6364,17,3,1101898398,256961718,1101682401,297401033,273099618
18,5,55.5,46,53,31,8,956.5,903,3286,1643,176,1643,2987,2,4,1101898398,256961718,1101682401,297401033,273099618
19,5,55.5,38.5,55,20,12,956.5,949,3300,1100,162,1100,2900,3,4,1101898398,256961718,1101682401,297401033,273099618
20,3,30.5,44,22,31,17,981.5,1087,3410,682,123,682,2484,5,3.4,1101898398,256961718,1101682401,297401033,273099618
21,3,29,42.5,20,26,34,947.5,1131,5200,520,126,520,3648,10,3.4,1101898398,256961718,1101682401,297401033,273099618
22,3,19.5,19,11,17,17,992.5,1131,935,187,73,187,1139,5,3.4,1101898398,256961718,1101682401,297401033,273099618
23,3,35.5,23.5,25,19,17,976.5,1150,2375,475,105,475,1971,5,3.4,1101898398,256961718,1101682401,297401033,273099618
24,1,43.5,80.5,40,62,32,1187,907,24800,2480,236,2480,9008,10,3.2,1101898398,256961718,1101682401,297401033,273099618
25,3,26,44,25,29,13,967.5,1229,2900,725,121,725,2129,4,3.4,1101898398,256961718,1101682401,297401033,273099618
26,3,18.5,44,9,28,13,993.5,1229,1008,252,87,252,1214,4,3.4,1101898398,256961718,1101682401,297401033,273099618
27,5,64,30,61,21,8,1108,1288,2562,1281,172,1281,2593,2,4,1101898398,256961718,1101682401,297401033,273099618
28,3,37,44.5,25,28,17,1108,1318,3500,700,123,700,2502,5,3.4,1101898398,256961718,1101682401,297401033,273099618
29,3,27,44.5,19,27,34,1145,1318,5130,513,126,513,3641,10,3.4,1101898398,256961718,1101682401,297401033,273099618
