ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,5,66,46,53,27,12,1147,1015.5,4293,1431,172,1431,3351,3,4,1057310878,3565333788,443962302,1145095593,99697128
2,1,42.5,42,26,38,16,1032.5,1063.5,4940,988,144,988,3036,5,3.2,1057310878,3565333788,443962302,1145095593,99697128
3,3,42.5,25,29,17,27,1032.5,1105.5,3944,493,119,493,2977,8,3.4,1057310878,3565333788,443962302,1145095593,99697128
4,1,42.5,21.5,40,20,32,1032.5,1130.5,8000,800,152,800,4640,10,3.2,1057310878,3565333788,443962302,1145095593,99697128
5,4,42.5,37,30,26,69,1085,1242.5,17940,780,181,780,8508,23,3,1057310878,3565333788,443962302,1145095593,99697128
6,1,42.5,32.5,26,25,32,1085,1279.5,6500,650,134,650,3914,10,3.2,1057310878,3565333788,443962302,1145095593,99697128
7,1,46.5,27,38,24,16,907,1048.5,4560,912,140,912,2896,5,3.2,1057310878,3565333788,443962302,1145095593,99697128
8,3,46.5,24,33,21,30,907,1075.5,6237,693,138,693,3933,9,3.4,1057310878,3565333788,443962302,1145095593,99697128
9,4,46.5,52.5,29,33,72,907,1099.5,22968,957,196,957,9885,24,3,1057310878,3565333788,443962302,1145095593,99697128
10,4,43.5,48,29,31,81,1032.5,968,24273,899,201,899,10619,27,3,1057310878,3565333788,443962302,1145095593,99697128
11,4,43.5,40.5,28,26,81,1032.5,1016,19656,728,189,728,9476,27,3,1057310878,3565333788,443962302,1145095593,99697128
12,1,22,36,19,34,35,968.5,968,7106,646,141,646,4356,11,3.2,1057310878,3565333788,443962302,1145095593,99697128
13,3,22.5,36,8,19,17,990.5,968,760,152,71,152,1070,5,3.4,1057310878,3565333788,443962302,1145095593,99697128
14,4,44.5,37.5,27,24,72,968.5,1004,15552,648,174,648,7992,24,3,1057310878,3565333788,443962302,1145095593,99697128
15,2,45.5,69.5,26,59,54,1032.5,1242.5,21476,1534,224,1534,10714,14,3.9,1057310878,3565333788,443962302,1145095593,99697128
16,4,32,38,17,26,78,1147,1168,11492,442,164,442,7150,26,3,1057310878,3565333788,443962302,1145095593,99697128
17,4,34,38,22,26,69,1179,1168,13156,572,165,572,7196,23,3,1057310878,3565333788,443962302,1145095593,99697128
18,5,66,36.5,54,36,8,1147,1206,3888,1944,188,1944,3384,2,4,1057310878,3565333788,443962302,1145095593,99697128
19,4,41.5,35,24,24,51,1032.5,1168,9792,576,147,576,5472,17,3,1057310878,3565333788,443962302,1145095593,99697128
20,1,41.5,32.5,24,22,19,1032.5,1203,3168,528,111,528,2276,6,3.2,1057310878,3565333788,443962302,1145095593,99697128
21,1,55,27,40,26,32,1232.5,1168,10400,1040,164,1040,5264,10,3.2,1057310878,3565333788,443962302,1145095593,99697128
22,1,55,39.5,40,32,35,1232.5,1195,14080,1280,179,1280,6320,11,3.2,1057310878,3565333788,443962302,1145095593,99697128
23,5,66,40.5,52,21,8,1147,968,2184,1092,154,1092,2260,2,4,1057310878,3565333788,443962302,1145095593,99697128
24,1,54.5,38,40,21,25,907,968,6720,840,147,840,3890,8,3.2,1057310878,3565333788,443962302,1145095593,99697128
25,1,54.5,35.5,39,34,19,907,1006,7956,1326,165,1326,4100,6,3.2,1057310878,3565333788,443962302,1145095593,99697128
26,2,55,52,40,41,113,1232.5,968,47560,1640,275,1640,19946,29,3.9,1057310878,3565333788,443962302,1145095593,99697128
27,1,55,41.5,36,31,35,1232.5,1020,12276,1116,169,1116,5806,11,3.2,1057310878,3565333788,443962302,1145095593,99697128
28,2,66,62.5,48,50,97,1147,1249.5,60000,2400,293,2400,21412,25,3.9,1057310878,3565333788,443962302,1145095593,99697128
29,3,45.5,39,27,34,30,1082,1063.5,8262,918,152,918,4578,9,3.4,1057310878,3565333788,443962302,1145095593,99697128
30,2,45.5,49.5,27,37,105,1082,1102.5,26973,999,233,999,14439,27,3.9,1057310878,3565333788,443962302,1145095593,99697128
31,2,52.5,52,41,38,74,960.5,1048.5,29602,1558,232,1558,13250,19,3.9,1057310878,3565333788,443962302,1145095593,99697128
32,2,52.5,51.5,40,41,113,960.5,1100.5,47560,1640,275,1640,19946,29,3.9,1057310878,3565333788,443962302,1145095593,99697128
33,2,40.5,79.5,23,65,113,972.5,1168,43355,1495,289,1495,21383,29,3.9,1057310878,3565333788,443962302,1145095593,99697128
34,5,66,35.5,60,27,12,1147,912,4860,1620,186,1620,3708,3,4,1057310878,3565333788,443962302,1145095593,99697128
35,1,58.5,43,42,27,19,907,1168,6804,1134,157,1134,3756,6,3.2,1057310878,3565333788,443962302,1145095593,99697128
36,5,58.5,36.5,51,26,12,907,1211,3978,1326,166,1326,3174,3,4,1057310878,3565333788,443962302,1145095593,99697128
37,4,44.5,36,27,25,48,1083,968,10800,675,152,675,5667,16,3,1057310878,3565333788,443962302,1145095593,99697128
38,2,44.5,52.5,34,37,101,1083,1004,32708,1258,243,1258,15600,26,3.9,1057310878,3565333788,443962302,1145095593,99697128
39,2,46.5,67.5,32,54,113,1081,1168,50112,1728,285,1728,21164,29,3.9,1057310878,3565333788,443962302,1145095593,99697128
40,5,66,38,61,30,12,1147,1068.5,5490,1830,194,1830,4014,3,4,1057310878,3565333788,443962302,1145095593,99697128
41,4,34,45.5,16,29,42,1147,1106.5,6496,464,132,464,4244,14,3,1057310878,3565333788,443962302,1145095593,99697128
