Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,295021,0.853609934,88287.0,5.057445057770768
2,4483624,13.398380958,455587.25,15.584304899613748
3,104265,0.244550895,33994.0,4.527355623100304
4,519349,1.246312472,75407.0,9.680316868592731
5,121380,0.224881608,134837.25,1.4686869481307152
