Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,333840,0.964724697,118369.25,4.460462894611142
2,280740,0.840941994,55978.749999999985,7.674528269650024
3,216905,0.509157933,103172.00000000001,3.098908477869531
4,474607,1.137393854,87472.0,7.777000344109984
5,35741,0.066211078,38815.25,1.5217840225663954
