ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,2,51.5,71.5,33,55,39,1116.5,1188,18150,1815,215,1815,8679,10,3.9,1064040664,2016895086,449540967,1023376606,215997574
2,5,84.5,45.5,79,34,12,1128.5,927,8058,2686,238,2686,5398,3,4,1064040664,2016895086,449540967,1023376606,215997574
3,3,47.5,35,29,27,13,926.5,1028,3132,783,125,783,2239,4,3.4,1064040664,2016895086,449540967,1023376606,215997574
4,4,47.5,45.5,29,34,57,926.5,1063,18734,986,183,986,8168,19,3,1064040664,2016895086,449540967,1023376606,215997574
5,1,37,41,30,32,16,1084.5,927,4800,960,140,960,2944,5,3.2,1064040664,2016895086,449540967,1023376606,215997574
6,3,37,45,26,29,13,1084.5,968,3016,754,123,754,2184,4,3.4,1064040664,2016895086,449540967,1023376606,215997574
7,2,43,69.5,29,53,62,1070.5,1102.5,24592,1537,226,1537,11705,16,3.9,1064040664,2016895086,449540967,1023376606,215997574
8,1,33.5,37,26,21,19,1227,927,3276,546,113,546,2332,6,3.2,1064040664,2016895086,449540967,1023376606,215997574
9,3,33.5,49,30,36,13,1227,964,4320,1080,145,1080,2796,4,3.4,1064040664,2016895086,449540967,1023376606,215997574
10,2,46,86,28,68,39,967,927,19040,1904,231,1904,9392,10,3.9,1064040664,2016895086,449540967,1023376606,215997574
11,5,52,40,50,26,12,1161,1028,3900,1300,164,1300,3124,3,4,1064040664,2016895086,449540967,1023376606,215997574
12,3,52,39.5,33,29,34,1161,1068,9570,957,158,957,5173,10,3.4,1064040664,2016895086,449540967,1023376606,215997574
13,3,42,33.5,27,29,23,1128.5,979.5,5481,783,135,783,3359,7,3.4,1064040664,2016895086,449540967,1023376606,215997574
14,3,42.5,33.5,27,30,17,1170.5,979.5,4050,810,131,810,2748,5,3.4,1064040664,2016895086,449540967,1023376606,215997574
15,4,32,36,17,25,51,981,1028,7225,425,135,425,4709,17,3,1064040664,2016895086,449540967,1023376606,215997574
16,3,32,44.5,25,30,13,981,1064,3000,750,123,750,2180,4,3.4,1064040664,2016895086,449540967,1023376606,215997574
17,1,36.5,34,35,24,32,1227,1089.5,8400,840,150,840,4616,10,3.2,1064040664,2016895086,449540967,1023376606,215997574
18,4,36.5,48.5,21,36,63,1227,1123.5,15876,756,177,756,7938,21,3,1064040664,2016895086,449540967,1023376606,215997574
