Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,239493,0.694638351,63148.75,6.05410939425538
2,587871,1.756815108,63250.5,14.60059358972767
3,188127,0.443669852,63258.25,4.4207706452200375
4,523311,1.256248563,76123.0,9.681084081028581
5,9564,0.017689056,9895.0,1.6141772151898734
