Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,176140,0.509631401,62835.75,4.488472392989788
2,644083,1.926096153,82579.49999999999,12.257157809600841
3,254127,0.597693709,106124.50000000001,3.5993031605634194
4,429917,1.030936558,75018.49999999999,8.204601188942645
5,44164,0.081628088,41934.24999999999,1.698468401772924
