Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,695954,2.011079062,315583.74999999994,3.507200693423439
2,653869,1.950116625,127200.00000000004,8.301411776654897
3,413489,0.969846341,230749.74999999994,2.680194392184126
4,139948,0.335581514,29995.5,6.51967110013743
5,210767,0.390431962,224794.75000000003,1.5088222292616313
