ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,1,49.49999999999977,27,33,26,16,1062.5,962,4290,858,134,858,2746,5,3.2,2051666139,2329681044,545919011,975408268,163886574
2,4,49.49999999999977,38.5,30,25,48,1062.5,989,12000,750,158,750,6030,16,3,2051666139,2329681044,545919011,975408268,163886574
3,3,41.5,42.5,22,30,13,1219.4999999999998,1174,2640,660,117,660,2012,4,3.4,2051666139,2329681044,545919011,975408268,163886574
4,1,55.000000000000114,44,38,34,16,932.4999999999999,1088,6460,1292,160,1292,3596,5,3.2,2051666139,2329681044,545919011,975408268,163886574
5,4,28,37,16,26,63,1127.9999999999998,1095,8736,416,147,416,5708,21,3,2051666139,2329681044,545919011,975408268,163886574
6,3,26.5,37,23,26,20,1155.9999999999998,1095,3588,598,118,598,2558,6,3.4,2051666139,2329681044,545919011,975408268,163886574
7,3,39.5,40,26,36,27,1008,1048,7488,936,151,936,4284,8,3.4,2051666139,2329681044,545919011,975408268,163886574
8,4,39.5,44,25,32,81,1008,1088,21600,800,195,800,10034,27,3,2051666139,2329681044,545919011,975408268,163886574
9,3,43,56.5,26,37,30,1008,1236.5,8658,962,156,962,4742,9,3.4,2051666139,2329681044,545919011,975408268,163886574
10,2,60.99999999999977,56.5,43,43,58,1051,1236.5,27735,1849,230,1849,11825,15,3.9,2051666139,2329681044,545919011,975408268,163886574
11,3,25.000000000000114,36,10,31,23,962.4999999999999,1219.5,2170,310,105,310,2196,7,3.4,2051666139,2329681044,545919011,975408268,163886574
12,5,55.000000000000114,37.5,55,18,8,932.4999999999999,1255.5,1980,990,154,990,2158,2,4,2051666139,2329681044,545919011,975408268,163886574
13,1,31,35,27,24,16,932.4999999999999,1147,3240,648,118,648,2280,5,3.2,2051666139,2329681044,545919011,975408268,163886574
14,3,24.000000000000114,35,12,23,13,963.4999999999999,1147,1104,276,83,276,1186,4,3.4,2051666139,2329681044,545919011,975408268,163886574
15,1,55.000000000000114,30.5,42,21,16,932.4999999999999,1182,4410,882,142,882,2898,5,3.2,2051666139,2329681044,545919011,975408268,163886574
16,1,21,42,20,34,16,1189.4999999999998,1048,3400,680,124,680,2408,5,3.2,2051666139,2329681044,545919011,975408268,163886574
17,3,21,42,17,25,17,1210.4999999999998,1048,2125,425,101,425,1853,5,3.4,2051666139,2329681044,545919011,975408268,163886574
18,4,42,42,30,24,42,1189.4999999999998,1090,10080,720,150,720,5256,14,3,2051666139,2329681044,545919011,975408268,163886574
19,3,27,29,16,28,27,932.4999999999999,969,3584,448,115,448,2824,8,3.4,2051666139,2329681044,545919011,975408268,163886574
20,3,28.000000000000114,29,14,20,17,959.4999999999999,969,1400,280,85,280,1436,5,3.4,2051666139,2329681044,545919011,975408268,163886574
