ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,1,47,52.5,33,43,16,929.5,966.5,7095,1419,168,1419,3851,5,3.2,1407647007,922185474,389715260,896630507,398449404
2,1,35.5,52.5,19,49,25,976.5,966.5,7448,931,161,931,4331,8,3.2,1407647007,922185474,389715260,896630507,398449404
3,1,52.5,62.5,33,52,16,1146.5,1250.5,8580,1716,186,1716,4436,5,3.2,1407647007,922185474,389715260,896630507,398449404
4,1,46.5,33.5,32,25,16,1086.5,1279.5,4000,800,130,800,2624,5,3.2,1407647007,922185474,389715260,896630507,398449404
5,3,46.5,32,29,17,13,1027,966.5,1972,493,105,493,1689,4,3.4,1407647007,922185474,389715260,896630507,398449404
6,4,46.5,46.5,29,32,54,1027,998.5,16704,928,176,928,7516,18,3,1407647007,922185474,389715260,896630507,398449404
7,4,40,46.5,27,31,45,936.5,906.5,12555,837,161,837,6057,15,3,1407647007,922185474,389715260,896630507,398449404
8,4,35.5,46.5,20,28,54,976.5,906.5,10080,560,150,560,5744,18,3,1407647007,922185474,389715260,896630507,398449404
9,3,45.5,25,27,20,20,1027,1052,3240,540,114,540,2420,6,3.4,1407647007,922185474,389715260,896630507,398449404
10,3,45.5,24,27,23,27,1027,1077,4968,621,127,621,3321,8,3.4,1407647007,922185474,389715260,896630507,398449404
11,1,47.5,62.5,40,47,16,1206,1250.5,9400,1880,190,1880,4664,5,3.2,1407647007,922185474,389715260,896630507,398449404
12,3,43,27.5,32,22,17,925.5,1285.5,3520,704,125,704,2540,5,3.4,1407647007,922185474,389715260,896630507,398449404
13,1,43.5,62.5,40,59,12,968.5,1250.5,9440,2360,210,2360,4736,4,3.2,1407647007,922185474,389715260,896630507,398449404
14,1,42.5,42,40,32,12,1027,1167,5120,1280,156,1280,3008,4,3.2,1407647007,922185474,389715260,896630507,398449404
15,1,42.5,29.5,32,26,16,1027,1209,4160,832,132,832,2688,5,3.2,1407647007,922185474,389715260,896630507,398449404
16,1,51.5,51,40,32,12,1146.5,966.5,5120,1280,156,1280,3008,4,3.2,1407647007,922185474,389715260,896630507,398449404
17,5,51.5,51.5,51,34,12,1146.5,1017.5,5202,1734,182,1734,3774,3,4,1407647007,922185474,389715260,896630507,398449404
18,4,50,38,31,25,81,962,1069,20925,775,193,775,9847,27,3,1407647007,922185474,389715260,896630507,398449404
19,1,50,46.5,35,35,25,962,1107,9800,1225,165,1225,4725,8,3.2,1407647007,922185474,389715260,896630507,398449404
20,2,52.5,67.5,41,49,54,1027,1245.5,28126,2009,234,2009,11729,14,3.9,1407647007,922185474,389715260,896630507,398449404
21,1,48.5,55,38,38,16,1205,966.5,7220,1444,168,1444,3876,5,3.2,1407647007,922185474,389715260,896630507,398449404
22,1,20,47.5,18,30,19,1205,1021.5,3240,540,115,540,2364,6,3.2,1407647007,922185474,389715260,896630507,398449404
23,3,28.5,47.5,14,31,13,1225,1021.5,1736,434,103,434,1604,4,3.4,1407647007,922185474,389715260,896630507,398449404
24,5,82.5,36,70,17,12,929.5,1026,3570,1190,186,1190,3278,3,4,1407647007,922185474,389715260,896630507,398449404
25,5,56.5,42,53,32,12,1076.5,1167,5088,1696,182,1696,3736,3,4,1407647007,922185474,389715260,896630507,398449404
26,5,56.5,29.5,50,17,8,1076.5,1209,1700,850,142,850,1922,2,4,1407647007,922185474,389715260,896630507,398449404
27,1,46.5,76.5,28,57,22,925.5,1167,11172,1596,192,1596,5336,7,3.2,1407647007,922185474,389715260,896630507,398449404
28,5,54.5,43,53,32,12,1199,1076,5088,1696,182,1696,3736,3,4,1407647007,922185474,389715260,896630507,398449404
29,5,54.5,34.5,53,32,12,1199,1119,5088,1696,182,1696,3736,3,4,1407647007,922185474,389715260,896630507,398449404
30,1,53.5,58,39,47,16,1079.5,1052,9165,1833,188,1833,4585,5,3.2,1407647007,922185474,389715260,896630507,398449404
31,5,53.5,43.5,52,27,8,1079.5,1110,2808,1404,166,1404,2668,2,4,1407647007,922185474,389715260,896630507,398449404
32,1,55,38,40,32,12,874.5,915,5120,1280,156,1280,3008,4,3.2,1407647007,922185474,389715260,896630507,398449404
33,5,75.5,32.5,64,32,8,936.5,867,4096,2048,200,2048,3584,2,4,1407647007,922185474,389715260,896630507,398449404
34,4,42.5,39,30,26,51,1027,867,13260,780,163,780,6492,17,3,1407647007,922185474,389715260,896630507,398449404
35,2,56.5,51,44,40,46,1076.5,867,21120,1760,214,1760,9488,12,3.9,1407647007,922185474,389715260,896630507,398449404
