Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,408811,1.181433746,138564.50000000003,4.630556546658283
2,2300731,6.870997758,323272.25,11.319862876373481
3,136473,0.32002242,61645.99999999999,3.3030713749788227
4,483017,1.15881748,85085.99999999999,7.9865242480861145
5,126418,0.233778428,129100.75,1.572622353808308
