Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,535715,1.547880574,239550.5,3.5188037584527416
2,760215,2.269759308,119530.0,10.143909371122053
3,243481,0.570497174,131459.0,2.7605555555555554
4,226835,0.54389449,39314.75,8.230065217194118
5,317017,0.586678754,343723.25,1.4834865680302391
