ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,5,66,44.5,51,31,12,1207,1141.5,4743,1581,176,1581,3549,3,4,1277155495,6483850899,342136567,1092847964,255265756
2,2,48.5,73.5,29,62,74,1144.5,1047,34162,1798,256,1798,15266,19,3.9,1277155495,6483850899,342136567,1092847964,255265756
3,5,106,54.5,99,36,12,1087,973,10692,3564,282,3564,6804,3,4,1277155495,6483850899,342136567,1092847964,255265756
4,2,66,83.5,47,65,109,1207,1246.5,85540,3055,333,3055,27471,28,3.9,1277155495,6483850899,342136567,1092847964,255265756
5,4,50.5,38,31,26,66,1087,1047,17732,806,180,806,8330,22,3,1277155495,6483850899,342136567,1092847964,255265756
6,1,50.5,35.5,42,27,19,1087,1085,6804,1134,157,1134,3756,6,3.2,1277155495,6483850899,342136567,1092847964,255265756
7,1,52.5,47,41,40,19,1087,1246.5,9840,1640,181,1640,4718,6,3.2,1277155495,6483850899,342136567,1092847964,255265756
8,1,52.5,36.5,38,24,22,1087,1293.5,6384,912,146,912,3640,7,3.2,1277155495,6483850899,342136567,1092847964,255265756
9,1,57.5,42,43,23,19,1087,1191,5934,989,151,989,3497,6,3.2,1277155495,6483850899,342136567,1092847964,255265756
10,1,41.5,71.5,26,58,19,972.5,1047,9048,1508,187,1508,4700,6,3.2,1277155495,6483850899,342136567,1092847964,255265756
11,2,74.5,56.5,58,43,46,997.5,971,29928,2494,248,2494,11786,12,3.9,1277155495,6483850899,342136567,1092847964,255265756
12,5,66,44,55,26,8,1207,1047,2860,1430,170,1430,2726,2,4,1277155495,6483850899,342136567,1092847964,255265756
13,1,28,43.5,26,24,16,1207,1091,3120,624,116,624,2224,5,3.2,1277155495,6483850899,342136567,1092847964,255265756
14,1,38,24,30,20,22,1235,1091,4200,600,122,600,2800,7,3.2,1277155495,6483850899,342136567,1092847964,255265756
15,3,38,19.5,24,16,27,1235,1115,3072,384,107,384,2544,8,3.4,1277155495,6483850899,342136567,1092847964,255265756
16,3,20,26,9,25,17,1151.5,1127.5,1125,225,85,225,1381,5,3.4,1277155495,6483850899,342136567,1092847964,255265756
17,1,21.5,26,16,23,22,1171.5,1127.5,2576,368,100,368,2084,7,3.2,1277155495,6483850899,342136567,1092847964,255265756
18,3,41.5,34,25,20,17,1151.5,1153.5,2500,500,107,500,2030,5,3.4,1277155495,6483850899,342136567,1092847964,255265756
19,3,41.5,45.5,23,32,34,1151.5,1187.5,7360,736,144,736,4476,10,3.4,1277155495,6483850899,342136567,1092847964,255265756
20,3,38,44,30,31,34,997.5,1189,9300,930,156,930,5078,10,3.4,1277155495,6483850899,342136567,1092847964,255265756
21,3,36.5,44,29,27,30,1035.5,1189,7047,783,142,783,4143,9,3.4,1277155495,6483850899,342136567,1092847964,255265756
22,4,46.5,42,31,25,48,1146.5,1246.5,12400,775,160,775,6151,16,3,1277155495,6483850899,342136567,1092847964,255265756
23,4,46.5,41.5,27,25,39,1146.5,1288.5,8775,675,143,675,4731,13,3,1277155495,6483850899,342136567,1092847964,255265756
24,2,66,73.5,52,56,85,1207,954,64064,2912,301,2912,21272,22,3.9,1277155495,6483850899,342136567,1092847964,255265756
25,2,41,65.5,25,46,97,949.5,962,28750,1150,239,1150,14924,25,3.9,1277155495,6483850899,342136567,1092847964,255265756
26,2,51,71.5,33,56,78,1021,1047,36960,1848,256,1848,15732,20,3.9,1277155495,6483850899,342136567,1092847964,255265756
27,5,66,40,58,29,8,1207,1193,3364,1682,182,1682,3074,2,4,1277155495,6483850899,342136567,1092847964,255265756
28,2,74.5,56.5,56,46,97,997.5,1125.5,64400,2576,301,2576,22364,25,3.9,1277155495,6483850899,342136567,1092847964,255265756
29,1,57.5,56.5,42,53,35,1087,1127.5,24486,2226,225,2226,8876,11,3.2,1277155495,6483850899,342136567,1092847964,255265756
30,3,44.5,30,33,29,17,967.5,1246.5,4785,957,141,957,3065,5,3.4,1277155495,6483850899,342136567,1092847964,255265756
31,4,44.5,42.5,29,29,48,967.5,1276.5,13456,841,164,841,6409,16,3,1277155495,6483850899,342136567,1092847964,255265756
32,5,53,37,51,31,12,1019,1246.5,4743,1581,176,1581,3549,3,4,1277155495,6483850899,342136567,1092847964,255265756
33,5,53,35.5,50,21,12,1019,1283.5,3150,1050,154,1050,2754,3,4,1277155495,6483850899,342136567,1092847964,255265756
34,2,38.5,62.5,25,46,97,888,892.5,28750,1150,239,1150,14924,25,3.9,1277155495,6483850899,342136567,1092847964,255265756
35,2,57,62.5,45,48,81,933.5,892.5,45360,2160,267,2160,17226,21,3.9,1277155495,6483850899,342136567,1092847964,255265756
36,1,24,26,17,18,28,888,962,2754,306,98,306,2266,9,3.2,1277155495,6483850899,342136567,1092847964,255265756
37,1,30.5,26,30,23,32,912,962,6900,690,138,690,4082,10,3.2,1277155495,6483850899,342136567,1092847964,255265756
38,1,54.5,39.5,41,20,25,888,988,6560,820,147,820,3870,8,3.2,1277155495,6483850899,342136567,1092847964,255265756
39,2,74.5,71.5,56,55,85,997.5,892.5,67760,3080,307,3080,21950,22,3.9,1277155495,6483850899,342136567,1092847964,255265756
