ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,1,37,52,23,51,16,1147,1097.5,5865,1173,164,1173,3541,5,3.2,187665543,1085705859,168582644,1457346341,71406258
2,4,45.5,52,31,37,54,1184,1097.5,20646,1147,190,1147,8491,18,3,187665543,1085705859,168582644,1457346341,71406258
3,3,42.5,22,32,19,23,1231.5,948,4256,608,125,608,2954,7,3.4,187665543,1085705859,168582644,1457346341,71406258
4,3,42.5,21,29,20,23,1231.5,970,4060,580,121,580,2834,7,3.4,187665543,1085705859,168582644,1457346341,71406258
5,4,42.5,41,29,25,60,1231.5,991,14500,725,168,725,7205,20,3,187665543,1085705859,168582644,1457346341,71406258
6,5,86,32.5,84,28,12,1047,1144.5,7056,2352,236,2352,5040,3,4,187665543,1085705859,168582644,1457346341,71406258
7,3,44,36.5,34,27,17,1147,995.5,4590,918,139,918,2992,5,3.4,187665543,1085705859,168582644,1457346341,71406258
8,4,33.5,36.5,20,26,45,1191,995.5,7800,520,137,520,4660,15,3,187665543,1085705859,168582644,1457346341,71406258
9,4,49,34.5,30,24,60,947,1145.5,14400,720,168,720,7200,20,3,187665543,1085705859,168582644,1457346341,71406258
10,4,37,34.5,18,24,72,996,1145.5,10368,432,156,432,6480,24,3,187665543,1085705859,168582644,1457346341,71406258
11,5,77.5,40.5,67,21,12,1147,948,4221,1407,188,1407,3519,3,4,187665543,1085705859,168582644,1457346341,71406258
12,4,44.5,48,26,32,69,1047,948,19136,832,185,832,8836,23,3,187665543,1085705859,168582644,1457346341,71406258
13,4,44.5,36,28,25,63,1047,996,14700,700,169,700,7378,21,3,187665543,1085705859,168582644,1457346341,71406258
14,5,86,35,84,28,12,1047,1102.5,7056,2352,236,2352,5040,3,4,187665543,1085705859,168582644,1457346341,71406258
15,4,39.5,44,22,30,78,947,948,17160,660,182,660,8772,26,3,187665543,1085705859,168582644,1457346341,71406258
16,4,39.5,40,26,28,75,947,992,18200,728,183,728,8828,25,3,187665543,1085705859,168582644,1457346341,71406258
17,2,86,57.5,68,46,113,1047,1248,90712,3128,341,3128,28892,29,3.9,187665543,1085705859,168582644,1457346341,71406258
18,4,40,46,28,31,45,947,1187,13020,868,163,868,6178,15,3,187665543,1085705859,168582644,1457346341,71406258
19,4,39.5,41,25,28,51,993.5,948,11900,700,157,700,6106,17,3,187665543,1085705859,168582644,1457346341,71406258
20,4,39.5,43,26,31,66,993.5,989,17732,806,180,806,8330,22,3,187665543,1085705859,168582644,1457346341,71406258
21,3,42.5,34,32,29,34,1147,1156.5,9280,928,156,928,5076,10,3.4,187665543,1085705859,168582644,1457346341,71406258
22,4,42.5,42.5,29,26,81,1147,1190.5,20358,754,191,754,9664,27,3,187665543,1085705859,168582644,1457346341,71406258
23,5,86,33.5,79,18,8,947,1047,2844,1422,202,1422,2974,2,4,187665543,1085705859,168582644,1457346341,71406258
24,3,25.5,51.5,22,33,34,1211,1248,7260,726,144,726,4466,10,3.4,187665543,1085705859,168582644,1457346341,71406258
25,4,38,44.5,23,30,48,947,1248,11040,690,154,690,5778,16,3,187665543,1085705859,168582644,1457346341,71406258
26,4,48,44.5,31,28,54,985,1248,15624,868,172,868,7240,18,3,187665543,1085705859,168582644,1457346341,71406258
27,4,36,51,24,36,54,947,1087.5,15552,864,174,864,7344,18,3,187665543,1085705859,168582644,1457346341,71406258
28,1,50,51,38,50,32,983,1087.5,19000,1900,208,1900,7532,10,3.2,187665543,1085705859,168582644,1457346341,71406258
29,4,33,37,21,25,48,1196.5,1156.5,8400,525,140,525,4941,16,3,187665543,1085705859,168582644,1457346341,71406258
30,4,33,39.5,21,28,48,1196.5,1193.5,9408,588,146,588,5292,16,3,187665543,1085705859,168582644,1457346341,71406258
31,4,35,43.5,23,28,42,1147,1047,9016,644,144,644,4928,14,3,187665543,1085705859,168582644,1457346341,71406258
32,1,47.5,43.5,40,38,19,1182,1047,9120,1520,175,1520,4484,6,3.2,187665543,1085705859,168582644,1457346341,71406258
33,3,34.5,25,22,24,30,1098.5,948,4752,528,122,528,3288,9,3.4,187665543,1085705859,168582644,1457346341,71406258
34,3,34.5,18,33,16,34,1098.5,973,5280,528,132,528,3860,10,3.4,187665543,1085705859,168582644,1457346341,71406258
35,4,34.5,41,18,30,60,1098.5,991,10800,540,156,540,6300,20,3,187665543,1085705859,168582644,1457346341,71406258
36,2,86,46.5,67,35,109,947,887,65660,2345,313,2345,24581,28,3.9,187665543,1085705859,168582644,1457346341,71406258
37,5,86,33.5,68,19,12,1047,900,3876,1292,186,1292,3380,3,4,187665543,1085705859,168582644,1457346341,71406258
38,5,81.5,36.5,66,20,12,1147,897,3960,1320,184,1320,3384,3,4,187665543,1085705859,168582644,1457346341,71406258
39,2,52,48,36,35,109,1281,948,35280,1260,251,1260,16738,28,3.9,187665543,1085705859,168582644,1457346341,71406258
40,1,23,36,15,35,25,1281,996,4200,525,125,525,3025,8,3.2,187665543,1085705859,168582644,1457346341,71406258
41,4,29,36,17,24,81,1304,996,11016,408,163,408,7050,27,3,187665543,1085705859,168582644,1457346341,71406258
42,3,20,32,17,23,30,878,1156.5,3519,391,110,391,2791,9,3.4,187665543,1085705859,168582644,1457346341,71406258
43,3,29.5,32,23,21,30,898,1156.5,4347,483,118,483,3123,9,3.4,187665543,1085705859,168582644,1457346341,71406258
44,4,49.5,44.5,31,29,66,878,1188.5,19778,899,186,899,8819,22,3,187665543,1085705859,168582644,1457346341,71406258
45,4,43,48.5,24,31,45,1236.5,1047,11160,744,155,744,5694,15,3,187665543,1085705859,168582644,1457346341,71406258
46,4,29,48.5,17,33,57,1279.5,1047,10659,561,157,561,6261,19,3,187665543,1085705859,168582644,1457346341,71406258
47,3,24.5,48.5,11,35,23,1308.5,1047,2695,385,115,385,2501,7,3.4,187665543,1085705859,168582644,1457346341,71406258
48,5,96.5,45,95,26,12,1236.5,1102.5,7410,2470,254,2470,5374,3,4,187665543,1085705859,168582644,1457346341,71406258
