Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,139344,0.402969423,43901.25,5.079198447196479
2,239189,0.715926759,31821.0,11.889894119401502
3,195485,0.458856474,81448.5,3.581524875644678
4,506865,1.215207147,89763.0,8.021919759436575
5,20313,0.037625862,19420.0,1.6747464753895622
