ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,4,30,39,19,27,57,1183.5,912.5,9747,513,149,513,5757,19,3,806350199,1094640171,627717198,844349033,213224758
2,4,39.5,39,22,27,54,1213.5,912.5,10692,594,152,594,5886,18,3,806350199,1094640171,627717198,844349033,213224758
3,5,69.5,32.5,60,27,12,1183.5,951.5,4860,1620,186,1620,3708,3,4,806350199,1094640171,627717198,844349033,213224758
4,1,46.5,74.5,38,58,22,1047,973,15428,2204,214,2204,6428,7,3.2,806350199,1094640171,627717198,844349033,213224758
5,3,39.5,34,20,20,13,907,970,1600,400,93,400,1440,4,3.4,806350199,1094640171,627717198,844349033,213224758
6,3,39.5,43.5,32,30,27,907,1004,7680,960,151,960,4308,8,3.4,806350199,1094640171,627717198,844349033,213224758
7,3,28,30,22,19,17,1107,986,2090,418,99,418,1812,5,3.4,806350199,1094640171,627717198,844349033,213224758
8,1,28,31.5,18,26,16,1107,1016,2340,468,104,468,1876,5,3.2,806350199,1094640171,627717198,844349033,213224758
9,1,41.5,26.5,33,20,32,1135,1021,6600,660,138,660,4052,10,3.2,806350199,1094640171,627717198,844349033,213224758
10,5,59.5,39.5,57,24,8,1107,1187,2736,1368,170,1368,2664,2,4,806350199,1094640171,627717198,844349033,213224758
11,4,40,47.5,22,36,45,907,1245.5,11880,792,161,792,6012,15,3,806350199,1094640171,627717198,844349033,213224758
12,4,46,47.5,29,32,48,947,1245.5,14848,928,170,928,6784,16,3,806350199,1094640171,627717198,844349033,213224758
13,2,69.5,56.5,53,40,85,1183.5,991,46640,2120,271,2120,17930,22,3.9,806350199,1094640171,627717198,844349033,213224758
14,5,68.5,40.5,58,21,12,1107,1132.5,3654,1218,170,1218,3114,3,4,806350199,1094640171,627717198,844349033,213224758
15,1,59.5,59.5,42,46,28,1107,1233.5,17388,1932,204,1932,6860,9,3.2,806350199,1094640171,627717198,844349033,213224758
16,3,28,33,17,31,20,1107,1067,3162,527,116,527,2447,6,3.4,806350199,1094640171,627717198,844349033,213224758
17,1,28,25.5,22,24,32,1107,1100,5280,528,124,528,3472,10,3.2,806350199,1094640171,627717198,844349033,213224758
18,2,48,50.5,36,40,113,907,912.5,41760,1440,265,1440,18616,29,3.9,806350199,1094640171,627717198,844349033,213224758
19,4,43,41.5,31,29,45,907,1067,13485,899,165,899,6299,15,3,806350199,1094640171,627717198,844349033,213224758
20,3,24,41.5,7,35,17,950,1067,1225,245,101,245,1673,5,3.4,806350199,1094640171,627717198,844349033,213224758
21,3,19,41.5,11,36,13,974,1067,1584,396,107,396,1618,4,3.4,806350199,1094640171,627717198,844349033,213224758
22,5,87,48.5,83,34,12,1006.5,1244.5,8466,2822,246,2822,5630,3,4,806350199,1094640171,627717198,844349033,213224758
23,5,87,38.5,71,29,12,1006.5,1067,6177,2059,212,2059,4459,3,4,806350199,1094640171,627717198,844349033,213224758
24,3,39.5,44.5,24,25,23,953.5,1003,4200,600,121,600,2854,7,3.4,806350199,1094640171,627717198,844349033,213224758
25,3,14,30.5,9,25,30,1006.5,1017,2025,225,98,225,2265,9,3.4,806350199,1094640171,627717198,844349033,213224758
26,3,19.5,30.5,9,20,13,1020.5,1017,720,180,71,180,934,4,3.4,806350199,1094640171,627717198,844349033,213224758
27,2,70.5,58.5,55,43,74,1182.5,1114.5,44935,2365,270,2365,16869,19,3.9,806350199,1094640171,627717198,844349033,213224758
28,3,29,36.5,18,23,13,1107,942.5,1656,414,95,414,1480,4,3.4,806350199,1094640171,627717198,844349033,213224758
29,1,40.5,66.5,22,56,28,1136,912.5,11088,1232,184,1232,5600,9,3.2,806350199,1094640171,627717198,844349033,213224758
30,3,22,24,13,21,27,1006.5,912.5,2184,273,95,273,2109,8,3.4,806350199,1094640171,627717198,844349033,213224758
31,3,22,24,19,22,23,1028.5,912.5,2926,418,105,418,2304,7,3.4,806350199,1094640171,627717198,844349033,213224758
32,3,21,29.5,20,28,30,1006.5,936.5,5040,560,126,560,3440,9,3.4,806350199,1094640171,627717198,844349033,213224758
33,3,23,29.5,21,17,20,1027.5,936.5,2142,357,96,357,1877,6,3.4,806350199,1094640171,627717198,844349033,213224758
34,3,43,21,27,18,13,1050.5,912.5,1944,486,103,486,1656,4,3.4,806350199,1094640171,627717198,844349033,213224758
35,1,43,32.5,38,20,22,1050.5,933.5,5320,760,138,760,3312,7,3.2,806350199,1094640171,627717198,844349033,213224758
36,5,79.5,39.5,62,25,12,1173.5,1187,4650,1550,186,1550,3638,3,4,806350199,1094640171,627717198,844349033,213224758
