Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,442901,1.281366058,205005.5,3.402520579095557
2,201632,0.603554748,51035.0,6.129563763489892
3,501299,1.178892178,311420.5,2.366186080869633
4,75333,0.181045929,20454.75,5.0898096380251
5,184713,0.34203027,176859.75,1.7406910914835119
