Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,255882,0.740973498,71754.0,5.585723641126392
2,1635008,4.890943119,170788.0,14.957123123507726
3,134759,0.317518136,47239.0,4.2001932427378135
4,554301,1.331082378,78296.0,9.995509872869894
5,37735,0.069897146,35396.0,1.7813812963225228
