Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,185324,0.535647793,63082.0,4.637621681139111
2,1222991,3.661982982,169217.75,11.226203234326917
3,146466,0.343377157,63343.5,3.471375244415477
4,522040,1.250188595,84345.5,8.93712818317997
5,64910,0.119974588,70074.25,1.4625216161866512
