ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,1,33,59.5,19,45,16,927.9999999999999,1126.5,4275,855,144,855,2903,5,3.2,1103081777,363276564,1051375934,235962927,380232936
2,3,19,31,13,25,13,960.9999999999999,1126.5,1300,325,89,325,1313,4,3.4,1103081777,363276564,1051375934,235962927,380232936
3,3,28.5,31,20,16,13,979.9999999999999,1126.5,1280,320,85,320,1256,4,3.4,1103081777,363276564,1051375934,235962927,380232936
4,3,47.5,28.5,28,22,20,960.9999999999999,1157.5,3696,616,120,616,2616,6,3.4,1103081777,363276564,1051375934,235962927,380232936
5,1,39.5,57,25,42,32,1208,932.5,10500,1050,166,1050,5338,10,3.2,1103081777,363276564,1051375934,235962927,380232936
6,3,16,19,9,18,17,1208,989.5,810,162,71,162,1080,5,3.4,1103081777,363276564,1051375934,235962927,380232936
7,3,23.5,19,23,17,27,1224,989.5,3128,391,107,391,2551,8,3.4,1103081777,363276564,1051375934,235962927,380232936
8,3,18,22.5,16,22,17,1208,1008.5,1760,352,93,352,1644,5,3.4,1103081777,363276564,1051375934,235962927,380232936
9,3,21.5,22.5,17,20,17,1226,1008.5,1700,340,91,340,1598,5,3.4,1103081777,363276564,1051375934,235962927,380232936
10,3,49,41.5,30,30,17,989.4999999999999,963.5,4500,900,137,900,2940,5,3.4,1103081777,363276564,1051375934,235962927,380232936
11,1,33.500000000000114,35,19,20,32,1038.5,932.5,3800,380,110,380,2876,10,3.2,1103081777,363276564,1051375934,235962927,380232936
12,3,33.500000000000114,37.5,16,19,13,1038.5,967.5,1216,304,83,304,1214,4,3.4,1103081777,363276564,1051375934,235962927,380232936
13,3,34,45,20,36,34,998.4999999999999,1062.5,7200,720,146,720,4528,10,3.4,1103081777,363276564,1051375934,235962927,380232936
14,4,39.500000000000114,45,28,27,45,1032.5,1062.5,11340,756,155,756,5706,15,3,1103081777,363276564,1051375934,235962927,380232936
15,5,56.500000000000114,45.5,51,36,8,1015.4999999999999,1188,3672,1836,182,1836,3228,2,4,1103081777,363276564,1051375934,235962927,380232936
16,5,54.5,44,51,35,12,1139,1247,5355,1785,184,1785,3849,3,4,1103081777,363276564,1051375934,235962927,380232936
17,4,32,42,16,28,69,1139,1291,10304,448,157,448,6520,23,3,1103081777,363276564,1051375934,235962927,380232936
18,3,22.5,42,8,36,13,1171,1291,1152,288,101,288,1432,4,3.4,1103081777,363276564,1051375934,235962927,380232936
19,5,56.5,52.5,52,33,12,1086.5,1126.5,5148,1716,182,1716,3756,3,4,1103081777,363276564,1051375934,235962927,380232936
20,3,47.5,41,33,31,30,1086.5,1015,9207,1023,158,1023,4863,9,3.4,1103081777,363276564,1051375934,235962927,380232936
21,1,47.5,51.5,43,51,32,1086.5,1056,21930,2193,220,2193,8209,10,3.2,1103081777,363276564,1051375934,235962927,380232936
22,5,52.5,49,51,35,12,1141,1015,5355,1785,184,1785,3849,3,4,1103081777,363276564,1051375934,235962927,380232936
23,3,52.5,43.5,34,36,23,1141,1064,8568,1224,163,1224,4444,7,3.4,1103081777,363276564,1051375934,235962927,380232936
24,5,63.5,46,59,32,8,927.9999999999999,1061.5,3776,1888,190,1888,3344,2,4,1103081777,363276564,1051375934,235962927,380232936
25,5,63.5,42.5,60,31,8,927.9999999999999,1012,3720,1860,190,1860,3316,2,4,1103081777,363276564,1051375934,235962927,380232936
26,5,56.5,47.5,51,33,12,1086.5,1186,5049,1683,180,1683,3699,3,4,1103081777,363276564,1051375934,235962927,380232936
27,5,73.50000000000011,43.5,62,34,8,998.4999999999999,1012,4216,2108,200,2108,3644,2,4,1103081777,363276564,1051375934,235962927,380232936
28,3,24,43,14,30,17,927.9999999999999,932.5,2100,420,105,420,1916,5,3.4,1103081777,363276564,1051375934,235962927,380232936
29,1,30.5,43,17,31,16,951.9999999999999,932.5,2635,527,112,527,2063,5,3.2,1103081777,363276564,1051375934,235962927,380232936
30,3,32,29.5,13,24,13,927.9999999999999,975.5,1248,312,87,312,1274,4,3.4,1103081777,363276564,1051375934,235962927,380232936
31,1,22.5,29.5,21,27,16,959.9999999999999,975.5,2835,567,112,567,2103,5,3.2,1103081777,363276564,1051375934,235962927,380232936
32,3,28,32,11,22,13,1142,932.5,968,242,79,242,1100,4,3.4,1103081777,363276564,1051375934,235962927,380232936
33,1,23.5,32,17,31,16,1170,932.5,2635,527,112,527,2063,5,3.2,1103081777,363276564,1051375934,235962927,380232936
34,5,51.5,43.5,50,28,8,1142,964.5,2800,1400,164,1400,2648,2,4,1103081777,363276564,1051375934,235962927,380232936
35,4,48.5,42,29,25,48,1086.5,932.5,11600,725,156,725,5909,16,3,1103081777,363276564,1051375934,235962927,380232936
36,3,25,33.5,10,16,13,1086.5,974.5,640,160,65,160,836,4,3.4,1103081777,363276564,1051375934,235962927,380232936
37,3,23.5,33.5,15,23,13,1111.5,974.5,1380,345,89,345,1333,4,3.4,1103081777,363276564,1051375934,235962927,380232936
38,3,38,44,33,31,13,1003.4999999999999,1247,4092,1023,141,1023,2687,4,3.4,1103081777,363276564,1051375934,235962927,380232936
39,3,30.500000000000114,44,27,35,17,1041.5,1247,4725,945,141,945,3053,5,3.4,1103081777,363276564,1051375934,235962927,380232936
40,5,68.50000000000011,42,51,35,12,1003.4999999999999,1291,5355,1785,184,1785,3849,3,4,1103081777,363276564,1051375934,235962927,380232936
41,3,18,35,8,33,13,1208,1247,1056,264,95,264,1330,4,3.4,1103081777,363276564,1051375934,235962927,380232936
42,1,25.5,35,18,28,16,1226,1247,2520,504,108,504,1976,5,3.2,1103081777,363276564,1051375934,235962927,380232936
43,3,20,24,17,20,20,1208,1282,2040,340,94,340,1820,6,3.4,1103081777,363276564,1051375934,235962927,380232936
44,1,23.5,24,20,20,22,1228,1282,2800,400,102,400,2160,7,3.2,1103081777,363276564,1051375934,235962927,380232936
45,1,43.5,27,26,23,19,1208,1306,3588,598,117,598,2460,6,3.2,1103081777,363276564,1051375934,235962927,380232936
46,1,45.5,40,37,32,16,1086.5,1247,5920,1184,154,1184,3392,5,3.2,1103081777,363276564,1051375934,235962927,380232936
47,3,23,36.5,12,26,17,1208,1071,1560,312,93,312,1604,5,3.4,1103081777,363276564,1051375934,235962927,380232936
48,1,17.5,36.5,13,19,16,1231,1071,1235,247,80,247,1271,5,3.2,1103081777,363276564,1051375934,235962927,380232936
49,1,43.5,29,38,26,12,1150,1126.5,3952,988,140,988,2524,4,3.2,1103081777,363276564,1051375934,235962927,380232936
50,3,19,26,10,21,13,1150,1155.5,840,210,75,210,1016,4,3.4,1103081777,363276564,1051375934,235962927,380232936
