Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,170699,0.494756029,46689.75,5.898426904171598
2,716008,2.138657922,71737.0,15.877769154008204
3,185931,0.437611241,59973.5,4.662554071845025
4,516380,1.239931525,76510.25,9.429316192884826
5,20753,0.038408434,21378.0,1.604282622139765
