ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,2,80.5,66,68,53,62,1072.5,1247,57664,3604,304,3604,18608,16,3.9,1785486813,3388463850,360466298,997351945,329852330
2,2,40.5,48,29,36,101,902.5,947,27144,1044,231,1044,14174,26,3.9,1785486813,3388463850,360466298,997351945,329852330
3,4,40.5,38,23,24,72,902.5,995,13248,552,166,552,7320,24,3,1785486813,3388463850,360466298,997351945,329852330
4,1,56.5,38,41,20,32,1167,1247,8200,820,154,820,4724,10,3.2,1785486813,3388463850,360466298,997351945,329852330
5,5,56.5,28,53,27,8,1167,1285,2862,1431,168,1431,2711,2,4,1785486813,3388463850,360466298,997351945,329852330
6,2,69.5,52,52,40,66,1167,1099,35360,2080,250,2080,14224,17,3.9,1785486813,3388463850,360466298,997351945,329852330
7,5,76.5,38.5,74,35,8,1007,1129,5180,2590,226,2590,4334,2,4,1785486813,3388463850,360466298,997351945,329852330
8,5,69.5,37,69,23,8,1083.5,947,3174,1587,192,1587,3059,2,4,1785486813,3388463850,360466298,997351945,329852330
9,2,69.5,49,55,38,54,1083.5,984,29260,2090,240,2090,12134,14,3.9,1785486813,3388463850,360466298,997351945,329852330
10,5,62.5,46,50,35,12,1090.5,1181.5,5250,1750,182,1750,3790,3,4,1785486813,3388463850,360466298,997351945,329852330
11,5,62.5,43,54,30,12,1167,947,4860,1620,180,1620,3636,3,4,1785486813,3388463850,360466298,997351945,329852330
12,4,37,43,24,25,69,1167,990,13800,600,167,600,7362,23,3,1785486813,3388463850,360466298,997351945,329852330
13,1,25.5,43,21,38,22,1204,990,5586,798,140,798,3394,7,3.2,1785486813,3388463850,360466298,997351945,329852330
14,5,62.5,37,55,23,8,1167,1158,2530,1265,164,1265,2513,2,4,1785486813,3388463850,360466298,997351945,329852330
15,5,62.5,32.5,56,26,12,1167,1195,4368,1456,176,1456,3424,3,4,1785486813,3388463850,360466298,997351945,329852330
16,1,62.5,45.5,43,37,28,1090.5,1129,14319,1591,188,1591,6071,9,3.2,1785486813,3388463850,360466298,997351945,329852330
17,2,53,67.5,37,54,62,939,1160,31968,1998,244,1998,13282,16,3.9,1785486813,3388463850,360466298,997351945,329852330
18,5,58.5,26,54,21,8,1007,1247,2268,1134,158,1134,2334,2,4,1785486813,3388463850,360466298,997351945,329852330
19,1,58.5,40,43,28,19,1007,1273,7224,1204,161,1204,3902,6,3.2,1785486813,3388463850,360466298,997351945,329852330
20,1,38,66,25,53,32,954,1247,13250,1325,188,1325,6317,10,3.2,1785486813,3388463850,360466298,997351945,329852330
21,2,77.5,69.5,62,57,42,1007,1052.5,38874,3534,280,3534,13530,11,3.9,1785486813,3388463850,360466298,997351945,329852330
22,1,42,46,29,43,16,950,947,6235,1247,160,1247,3551,5,3.2,1785486813,3388463850,360466298,997351945,329852330
23,4,42,40,24,27,39,950,993,8424,648,141,648,4626,13,3,1785486813,3388463850,360466298,997351945,329852330
24,5,69.5,48,53,33,8,1007,947,3498,1749,180,1749,3125,2,4,1785486813,3388463850,360466298,997351945,329852330
25,5,69.5,38,69,23,8,1007,995,3174,1587,192,1587,3059,2,4,1785486813,3388463850,360466298,997351945,329852330
26,5,58,47,56,30,12,934,1052.5,5040,1680,184,1680,3744,3,4,1785486813,3388463850,360466298,997351945,329852330
27,1,58,53.5,43,51,22,934,1099.5,15351,2193,210,2193,6329,7,3.2,1785486813,3388463850,360466298,997351945,329852330
28,5,61.5,28,57,26,12,1091.5,1052.5,4446,1482,178,1482,3474,3,4,1785486813,3388463850,360466298,997351945,329852330
29,1,61.5,41.5,42,31,16,1091.5,1080.5,6510,1302,162,1302,3638,5,3.2,1785486813,3388463850,360466298,997351945,329852330
