Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,479807,1.385952631,170062.49999999994,4.406325620692349
2,573154,1.712129046,94885.75000000003,9.528784408912752
3,196383,0.460922688,96004.50000000001,3.0053025839575787
4,390537,0.937077621,80139.00000000001,6.797267426681749
5,167928,0.310717512,181805.50000000006,1.4856743474164273
