Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,147251,0.426428356,59761.0,3.8531243458237388
2,388736,1.162512117,53527.0,11.272284405265905
3,338249,0.796791145,142674.75,3.5609374794383544
4,367539,0.881698305,61007.0,8.54682231472223
5,16712,0.031013536,18864.5,1.4451121968092007
