Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,384895,1.113833465,164144.25,3.654728586112516
2,123802,0.37004562,28683.999999999993,6.812039176846047
3,455425,1.07039121,267358.75,2.541210803179966
4,99479,0.238845055,21925.000000000007,6.342301562001911
5,208956,0.386856504,208341.75,1.6473236194354164
