Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,200358,0.579275997,59221.49999999998,5.230391708978897
2,1840390,5.511825951,195037.25,14.6002153868733
3,46535,0.109209783,15385.000000000005,4.46122135940945
4,632271,1.516695636,89417.25000000006,10.00773209134472
5,52265,0.096457306,49704.75,1.7039554653560571
