Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,178023,0.515022114,59241.25,4.694916036473202
2,1221167,3.649019823,169875.0,11.402438910520369
3,151024,0.354652672,69265.5,3.3258238914764533
4,448037,1.07496049,82603.0,7.66346811713191
5,152980,0.282890084,155702.0,1.6031774310176792
