Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,178531.0,0.516839486,52744.0,5.336770992138224
2,798014.0,2.391052314,85991.75,14.252349676514843
3,259382.0,0.61056155,88178.5,4.37742281176957
4,458903.0,1.100870845,68193.25,9.538372002390293
5,0.0,0.0,0.0,0.0
