ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,2,64.5,58.5,46,45,97,1228,1194.5,51750,2070,279,2070,19724,25,3.9,631805195,10933648392,209924294,1282219178,205327566
2,2,67.5,53.5,52,38,46,1145.5,1199.5,23712,1976,226,1976,10256,12,3.9,631805195,10933648392,209924294,1282219178,205327566
3,4,30,43.5,18,33,72,1140.5,930,14256,594,174,594,7938,24,3,631805195,10933648392,209924294,1282219178,205327566
4,4,42.5,43.5,30,25,69,1170.5,930,17250,750,179,750,8340,23,3,631805195,10933648392,209924294,1282219178,205327566
5,2,67.5,64.5,49,51,46,1067,1272.5,29988,2499,246,2499,11699,12,3.9,631805195,10933648392,209924294,1282219178,205327566
6,2,67.5,45.5,56,35,62,1145.5,1147,31360,1960,244,1960,13244,16,3.9,631805195,10933648392,209924294,1282219178,205327566
7,2,60.5,62.5,50,50,113,1067,986.5,72500,2500,313,2500,25100,29,3.9,631805195,10933648392,209924294,1282219178,205327566
8,2,78.5,63.5,61,51,74,969,1070,59109,3111,298,3111,19687,19,3.9,631805195,10933648392,209924294,1282219178,205327566
9,4,39,40,24,25,75,923,986.5,15000,600,173,600,7950,25,3,631805195,10933648392,209924294,1282219178,205327566
10,4,39,36.5,25,26,60,923,1026.5,13000,650,162,650,6770,20,3,631805195,10933648392,209924294,1282219178,205327566
11,5,71.5,44.5,53,33,8,1067,1208.5,3498,1749,180,1749,3125,2,4,631805195,10933648392,209924294,1282219178,205327566
12,2,71.5,66.5,59,55,109,1228,1067,90860,3245,337,3245,28097,28,3.9,631805195,10933648392,209924294,1282219178,205327566
13,1,40.5,76.5,38,60,35,969,986.5,25080,2280,231,2280,9140,11,3.2,631805195,10933648392,209924294,1282219178,205327566
14,5,64.5,40.5,53,26,8,1228,1147,2756,1378,166,1378,2642,2,4,631805195,10933648392,209924294,1282219178,205327566
15,3,18,36,12,28,27,1067,1056,2688,336,107,336,2496,8,3.4,631805195,10933648392,209924294,1282219178,205327566
16,1,19.5,36,16,35,28,1085,1056,5040,560,130,560,3416,9,3.2,631805195,10933648392,209924294,1282219178,205327566
17,4,37.5,41.5,19,29,57,1067,1092,10469,551,153,551,6023,19,3,631805195,10933648392,209924294,1282219178,205327566
18,2,61.5,73.5,45,62,113,1228,986.5,80910,2790,327,2790,26972,29,3.9,631805195,10933648392,209924294,1282219178,205327566
19,2,71.5,54.5,61,41,117,1067,1147,75030,2501,321,2501,26369,30,3.9,631805195,10933648392,209924294,1282219178,205327566
20,4,40,36,29,25,57,1141.5,1272.5,13775,725,165,725,6881,19,3,631805195,10933648392,209924294,1282219178,205327566
21,3,40,32.5,26,29,34,1141.5,1308.5,7540,754,144,754,4494,10,3.4,631805195,10933648392,209924294,1282219178,205327566
22,4,31.5,40,18,29,78,1181.5,1272.5,13572,522,172,522,7854,26,3,631805195,10933648392,209924294,1282219178,205327566
23,3,31.5,28.5,18,22,27,1181.5,1312.5,3168,396,107,396,2556,8,3.4,631805195,10933648392,209924294,1282219178,205327566
24,2,81.5,45.5,69,35,81,966,1147,50715,2415,289,2415,19263,21,3.9,631805195,10933648392,209924294,1282219178,205327566
25,5,86.5,39.5,77,33,8,961,934,5082,2541,228,2541,4301,2,4,631805195,10933648392,209924294,1282219178,205327566
26,2,78.5,62.5,59,50,97,1134.5,986.5,73750,2950,315,2950,24096,25,3.9,631805195,10933648392,209924294,1282219178,205327566
27,2,74.5,61.5,61,49,93,973,1272.5,71736,2989,313,2989,23449,24,3.9,631805195,10933648392,209924294,1282219178,205327566
28,2,34,77.5,22,63,109,1111.5,1056,38808,1386,279,1386,19916,28,3.9,631805195,10933648392,209924294,1282219178,205327566
29,4,31,45,18,29,72,1016.5,986.5,12528,522,166,522,7290,24,3,631805195,10933648392,209924294,1282219178,205327566
30,3,31,31.5,22,30,34,1016.5,1031.5,6600,660,138,660,4196,10,3.4,631805195,10933648392,209924294,1282219178,205327566
31,1,60.5,36,42,31,32,1152.5,1056,13020,1302,178,1302,5974,10,3.2,631805195,10933648392,209924294,1282219178,205327566
32,1,60.5,41.5,42,31,32,1152.5,1092,13020,1302,178,1302,5974,10,3.2,631805195,10933648392,209924294,1282219178,205327566
33,5,81.5,37.5,79,19,8,872.5,886.5,3002,1501,204,1501,3069,2,4,631805195,10933648392,209924294,1282219178,205327566
34,4,46,42.5,28,28,78,872.5,931,20384,784,190,784,9520,26,3,631805195,10933648392,209924294,1282219178,205327566
35,4,35.5,42.5,20,30,39,918.5,931,7800,600,139,600,4500,13,3,631805195,10933648392,209924294,1282219178,205327566
36,5,86.5,40.5,78,26,12,961,886.5,6084,2028,220,2028,4524,3,4,631805195,10933648392,209924294,1282219178,205327566
37,4,27,45,16,31,75,1067,886.5,12400,496,169,496,7546,25,3,631805195,10933648392,209924294,1282219178,205327566
38,4,39.5,45,25,34,78,1094,886.5,22100,850,196,850,10054,26,3,631805195,10933648392,209924294,1282219178,205327566
39,5,66.5,42,60,35,12,1067,931.5,6300,2100,202,2100,4380,3,4,631805195,10933648392,209924294,1282219178,205327566
40,5,72.5,36.5,65,21,8,1140.5,886.5,2730,1365,180,1365,2741,2,4,631805195,10933648392,209924294,1282219178,205327566
41,1,55.5,37,41,36,32,1228,886.5,14760,1476,186,1476,6404,10,3.2,631805195,10933648392,209924294,1282219178,205327566
42,2,55.5,50,37,38,101,1228,923.5,36556,1406,251,1406,16556,26,3.9,631805195,10933648392,209924294,1282219178,205327566
43,2,43.5,76.5,24,61,54,872.5,986.5,20496,1464,224,1464,10644,14,3.9,631805195,10933648392,209924294,1282219178,205327566
44,4,41,63.5,23,44,69,872.5,1070,23276,1012,203,1012,10258,23,3,631805195,10933648392,209924294,1282219178,205327566
45,2,86.5,49.5,68,37,93,872.5,1147,60384,2516,303,2516,22046,24,3.9,631805195,10933648392,209924294,1282219178,205327566
46,2,86.5,49.5,69,35,81,872.5,1203.5,50715,2415,289,2415,19263,21,3.9,631805195,10933648392,209924294,1282219178,205327566
47,2,50,66.5,39,53,89,916,1341,47541,2067,273,2067,18443,23,3.9,631805195,10933648392,209924294,1282219178,205327566
48,2,74.5,66.5,58,48,81,973,1341,58464,2784,293,2784,19956,21,3.9,631805195,10933648392,209924294,1282219178,205327566
49,2,67.5,63.5,57,51,97,1067,1344,72675,2907,313,2907,23859,25,3.9,631805195,10933648392,209924294,1282219178,205327566
50,2,71.5,59.5,58,48,81,1141.5,1348,58464,2784,293,2784,19956,21,3.9,631805195,10933648392,209924294,1282219178,205327566
51,2,76.5,66.5,66,54,117,1228,1272.5,106920,3564,357,3564,31644,30,3.9,631805195,10933648392,209924294,1282219178,205327566
52,2,76.5,61.5,62,44,117,1228,1346,81840,2728,329,2728,27532,30,3.9,631805195,10933648392,209924294,1282219178,205327566
53,5,81.5,42.5,69,30,8,1290.5,886.5,4140,2070,206,2070,3654,2,4,631805195,10933648392,209924294,1282219178,205327566
54,5,81.5,37.5,70,30,12,1290.5,936,6300,2100,212,2100,4500,3,4,631805195,10933648392,209924294,1282219178,205327566
55,2,39,73.5,22,62,97,1296.5,986.5,34100,1364,265,1364,17660,25,3.9,631805195,10933648392,209924294,1282219178,205327566
56,2,36.5,73.5,24,61,54,1335.5,986.5,20496,1464,224,1464,10644,14,3.9,631805195,10933648392,209924294,1282219178,205327566
57,5,65.5,29,58,16,8,1306.5,1067,1856,928,156,928,2112,2,4,631805195,10933648392,209924294,1282219178,205327566
58,5,65.5,37.5,57,24,12,1306.5,1096,4104,1368,174,1368,3312,3,4,631805195,10933648392,209924294,1282219178,205327566
59,2,72.5,53.5,58,42,62,1299.5,1147,38976,2436,262,2436,14836,16,3.9,631805195,10933648392,209924294,1282219178,205327566
60,2,72.5,45.5,56,35,62,1299.5,1207.5,31360,1960,244,1960,13244,16,3.9,631805195,10933648392,209924294,1282219178,205327566
61,2,60.5,58.5,47,46,109,1311.5,1272.5,60536,2162,295,2162,22436,28,3.9,631805195,10933648392,209924294,1282219178,205327566
62,1,60.5,29,41,22,25,1311.5,1338,7216,902,151,902,4052,8,3.2,631805195,10933648392,209924294,1282219178,205327566
63,5,60.5,40.5,57,24,12,1311.5,1367,4104,1368,174,1368,3312,3,4,631805195,10933648392,209924294,1282219178,205327566
64,5,95.5,54.5,83,35,12,872.5,817.5,8715,2905,248,2905,5737,3,4,631805195,10933648392,209924294,1282219178,205327566
