Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,109678,0.317185724,33028.75,5.046204810269269
2,1551500,4.642209588,170466.25,14.112467680720767
3,66603,0.156093237,24571.749999999993,3.9326867720650123
4,579981,1.390793082,91828.99999999999,8.927454360742544
5,91659,0.170074482,113137.50000000003,1.2463066578738038
