ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,2,60.5,73.5,47,54,66,1093,1027,43146,2538,268,2538,15870,17,3.9,1046979505,2519612295,427169093,959326850,301813252
2,4,47.5,44,29,29,39,1046.5,1187,10933,841,155,841,5365,13,3,1046979505,2519612295,427169093,959326850,301813252
3,3,47.5,31.5,29,28,20,1046.5,1231,4872,812,134,812,3092,6,3.4,1046979505,2519612295,427169093,959326850,301813252
4,2,65.5,57.5,51,44,70,1167,1027,40392,2244,260,2244,15544,18,3.9,1046979505,2519612295,427169093,959326850,301813252
5,5,72.5,44,58,34,12,1167,1187,5916,1972,196,1972,4180,3,4,1046979505,2519612295,427169093,959326850,301813252
6,3,42,30.5,27,22,27,1167,1231,4752,594,125,594,3240,8,3.4,1046979505,2519612295,427169093,959326850,301813252
7,3,30.5,30.5,29,26,13,1209,1231,3016,754,123,754,2184,4,3.4,1046979505,2519612295,427169093,959326850,301813252
8,5,76.5,36.5,58,35,12,1167,912.5,6090,2030,198,2030,4262,3,4,1046979505,2519612295,427169093,959326850,301813252
9,5,77.5,34.5,62,32,8,954.5,912.5,3968,1984,196,1984,3488,2,4,1046979505,2519612295,427169093,959326850,301813252
10,5,76.5,51.5,70,32,12,1167,956,6720,2240,216,2240,4688,3,4,1046979505,2519612295,427169093,959326850,301813252
11,5,65.5,45,57,31,8,1167,1091.5,3534,1767,184,1767,3175,2,4,1046979505,2519612295,427169093,959326850,301813252
12,3,37,36.5,18,22,23,1167,1136.5,2772,396,103,396,2236,7,3.4,1046979505,2519612295,427169093,959326850,301813252
13,4,28.5,36.5,17,24,66,1204,1136.5,8976,408,148,408,5820,22,3,1046979505,2519612295,427169093,959326850,301813252
14,4,43.5,65.5,29,46,42,1046.5,1107.5,18676,1334,192,1334,7634,14,3,1046979505,2519612295,427169093,959326850,301813252
15,2,43,72.5,30,61,42,951.5,1260.5,20130,1830,224,1830,9474,11,3.9,1046979505,2519612295,427169093,959326850,301813252
16,3,18,32,8,25,23,994.5,1260.5,1400,200,89,200,1718,7,3.4,1046979505,2519612295,427169093,959326850,301813252
17,3,19.5,32,14,25,17,1012.5,1260.5,1750,350,95,350,1676,5,3.4,1046979505,2519612295,427169093,959326850,301813252
