Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,94399,0.273270068,24990.75,5.976984566679858
2,1075639,3.216054279,119248.75,14.001568545775829
3,86456,0.2028963,26828.0,4.932450935645824
4,610872,1.465397022,88142.25,9.820106500552598
5,29791,0.055259762,37333.5,1.2417832058523166
