ID,Type,plot_width,plot_depth,Building_Width,Building_Depth,Building_Height,xCor,yCor,Floor_Area,Footprint,Envelope,Roof_Area,Facade_Area,Number_Stories,Storey_Height,Type1_WLC,Type2_WLC,Type3_WLC,Type4_WLC,Type5_WLC
1,5,79.5,32.5,72,28,8,1072.5,1172.5,4032,2016,208,2016,3616,2,4,2053592598,2304860226,516906522,454603019,703925574
2,5,66.00000000000011,37.5,50,36,12,926.9999999999999,1054.5,5400,1800,184,1800,3864,3,4,2053592598,2304860226,516906522,454603019,703925574
3,1,48.5,58,42,50,12,1223.5,967,8400,2100,196,2100,4308,4,3.2,2053592598,2304860226,516906522,454603019,703925574
4,3,23,40.5,19,31,13,1223.5,1025,2356,589,113,589,1889,4,3.4,2053592598,2304860226,516906522,454603019,703925574
5,1,25.5,40.5,15,22,16,1246.5,1025,1650,330,90,330,1514,5,3.2,2053592598,2304860226,516906522,454603019,703925574
6,1,46.5,44,38,43,32,1225.5,1257,16340,1634,194,1634,6818,10,3.2,2053592598,2304860226,516906522,454603019,703925574
7,1,46.5,46.5,43,35,16,1225.5,1301,7525,1505,172,1505,4001,5,3.2,2053592598,2304860226,516906522,454603019,703925574
8,5,57.5,48,55,32,8,1008,1172.5,3520,1760,182,1760,3152,2,4,2053592598,2304860226,516906522,454603019,703925574
9,3,28,35.5,26,24,13,1008,1220.5,2496,624,113,624,1924,4,3.4,2053592598,2304860226,516906522,454603019,703925574
10,1,29.5,35.5,15,22,19,1036,1220.5,1980,330,93,330,1736,6,3.2,2053592598,2304860226,516906522,454603019,703925574
11,5,77.5,42,74,32,12,1074.5,911.5,7104,2368,224,2368,4912,3,4,2053592598,2304860226,516906522,454603019,703925574
12,5,104,52,100,36,8,1168,901.5,7200,3600,280,3600,5776,2,4,2053592598,2304860226,516906522,454603019,703925574
13,5,66.00000000000011,34,56,28,12,926.9999999999999,967,4704,1568,180,1568,3584,3,4,2053592598,2304860226,516906522,454603019,703925574
14,5,66.00000000000011,46.5,65,32,8,926.9999999999999,1001,4160,2080,202,2080,3632,2,4,2053592598,2304860226,516906522,454603019,703925574
15,2,59.5,79.5,42,67,66,1092.5,967,47838,2814,284,2814,17202,17,3.9,2053592598,2304860226,516906522,454603019,703925574
16,3,49.5,34,31,30,13,1168,1072.5,3720,930,135,930,2516,4,3.4,2053592598,2304860226,516906522,454603019,703925574
17,1,49.5,46.5,38,30,16,1168,1106.5,5700,1140,152,1140,3316,5,3.2,2053592598,2304860226,516906522,454603019,703925574
18,3,31,45,26,28,13,1084.5,1263,2912,728,121,728,2132,4,3.4,2053592598,2304860226,516906522,454603019,703925574
19,4,36.5,45,20,33,42,1115.5,1263,9240,660,148,660,5112,14,3,2053592598,2304860226,516906522,454603019,703925574
20,5,67.5,39.5,50,22,8,1084.5,1308,2200,1100,152,1100,2252,2,4,2053592598,2304860226,516906522,454603019,703925574
21,5,64.5,48,59,29,12,1008,1105,5133,1711,188,1711,3823,3,4,2053592598,2304860226,516906522,454603019,703925574
22,2,66.00000000000011,67.5,50,48,35,926.9999999999999,1172.5,21600,2400,231,2400,9260,9,3.9,2053592598,2304860226,516906522,454603019,703925574
23,3,21,43,11,31,13,1224.5,1072.5,1364,341,97,341,1433,4,3.4,2053592598,2304860226,516906522,454603019,703925574
24,4,26.5,43,16,31,60,1245.5,1072.5,9920,496,154,496,6136,20,3,2053592598,2304860226,516906522,454603019,703925574
25,1,47.5,37.5,28,33,16,1224.5,1115.5,4620,924,138,924,2876,5,3.2,2053592598,2304860226,516906522,454603019,703925574
26,2,50.5,54,35,40,46,1168,1257,16800,1400,196,1400,8300,12,3.9,2053592598,2304860226,516906522,454603019,703925574
27,3,20,36.5,8,36,17,1168,1311,1440,288,105,288,1784,5,3.4,2053592598,2304860226,516906522,454603019,703925574
28,1,30.5,36.5,23,32,25,1188,1311,5888,736,135,736,3486,8,3.2,2053592598,2304860226,516906522,454603019,703925574
29,1,48.5,54,34,44,16,1168,967,7480,1496,172,1496,3992,5,3.2,2053592598,2304860226,516906522,454603019,703925574
30,1,48.5,44.5,36,28,16,1168,1021,5040,1008,144,1008,3056,5,3.2,2053592598,2304860226,516906522,454603019,703925574
31,5,66.00000000000011,54,50,36,12,926.9999999999999,1099,5400,1800,184,1800,3864,3,4,2053592598,2304860226,516906522,454603019,703925574
32,5,64.5,44.5,59,29,8,1008,1053.5,3422,1711,184,1711,3119,2,4,2053592598,2304860226,516906522,454603019,703925574
33,4,35,34.5,24,24,57,1008,967,10944,576,153,576,6048,19,3,2053592598,2304860226,516906522,454603019,703925574
34,1,42.5,34.5,25,24,28,1043,967,5400,600,126,600,3344,9,3.2,2053592598,2304860226,516906522,454603019,703925574
35,5,72.5,53,58,36,8,1079.5,1100,4176,2088,196,2088,3592,2,4,2053592598,2304860226,516906522,454603019,703925574
