Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,485534,1.40615884,226351.00000000003,3.389346121896225
2,238304,0.712124505,55288.5,6.753978488528633
3,625678,1.471379001,369009.4999999999,2.5525948077327136
4,16911,0.040617858,4146.75,5.698256254738438
5,96796,0.17934254,99865.5,1.5599049192216268
