Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,603697,1.74778442,281179.0,3.406560355724088
2,90256,0.27012978,21108.5,6.739294381183498
3,558291,1.313281735,332106.25,2.535148334451532
4,38156,0.091771888,11222.0,4.590471607314726
5,155747,0.288671974,182242.0,1.3647651594812478
