Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,374892,1.082972814,123647.75000000003,4.754269771570786
2,2705258,8.089753134,324851.5,13.098524922348405
3,36576,0.085889089,15850.750000000015,3.226036912085727
4,611721,1.465842288,94078.25000000004,9.293670357217458
5,91615,0.169508354,93886.75,1.6096598920334002
